"ids" "roc_1" "roc_2" "roc_3" "roc_4" "roc_5" "roc_6" "roc_7" "roc_8" "roc_9" "roc_10" "roc_11" "roc_12" "roc_13" "roc_14" "roc_15" "roc_16" "roc_17" "roc_18" "roc_19" "roc_20" "roc_21" "roc_22" "roc_23" "roc_24" "roc_25" "roc_26" "roc_27" "roc_28" "roc_29" "roc_30" "roc_40" "roc_50" "roc_60" "roc_70" "roc_80" "roc_90" "roc_100" "roc_110" "roc_120" "roc_130" "roc_140" "roc_150" "roc_160" "roc_170" "roc_180" "roc_190" "roc_200"
11 0.857818586533111 0.858931552587646 0.877156371730662 0.878825820812465 0.880495269894268 0.871452420701169 0.869087367835281 0.867974401780746 0.877017250973845 0.879660545353367 0.881608235948804 0.887868670005565 0.915414579855314 0.915275459098498 0.904424040066778 0.903728436282693 0.90205898720089 0.910823594880356 0.927518085698386 0.929326655537006 0.94087367835281 0.942960489705064 0.943238731218698 0.943656093489149 0.945186421814135 0.909015025041736 0.911380077907624 0.913188647746244 0.912493043962159 0.91471897607123 0.907345575959933 0.890233722871452 0.891764051196439 0.899693934335003 0.93141346688926 0.932387312186978 0.932804674457429 0.936978297161936 0.938786867000556 0.946994991652755 0.949360044518642 0.951168614357262 0.952698942682248 0.953672787979967 0.960072342793545 0.96118530884808 0.961880912632165
12 0.809022220567983 0.809636356869021 0.809487475341497 0.824654780958053 0.858748650761157 0.861968213793874 0.854784680090818 0.835765064949566 0.85618044441136 0.85286783042394 0.847954740015633 0.848903859753601 0.847694197342465 0.844027989727175 0.835820895522388 0.841441173186437 0.841571444523021 0.829177057356609 0.835467301894517 0.835951166858972 0.839449882755797 0.840268731157182 0.840473443257528 0.840622324785052 0.852570067368891 0.853165593478989 0.864722522053076 0.866546320765251 0.869617002270443 0.884579595786653 0.880206200915621 0.891614247962184 0.875423381843898 0.895894591878513 0.942494509993673 0.939665760970708 0.943983325268917 0.947351769829158 0.949194178732274 0.952767335392861 0.971749730152231 0.974336546692969 0.970205084304165 0.970502847359214 0.973145494472773 0.974076004019801 0.976253396359847
13 0.704797400611621 0.720279051987768 0.72282747196738 0.721107288481142 0.719132262996942 0.696069062181447 0.693934760448522 0.69966870540265 0.728975535168196 0.718112895005097 0.737226044852192 0.750318552497452 0.749681447502548 0.75006371049949 0.752835117227319 0.753567787971458 0.789054536187564 0.792048929663609 0.788895259938838 0.790711009174312 0.792781600407747 0.793960244648318 0.79644495412844 0.797082059123344 0.795553007135576 0.79848369011213 0.802178899082569 0.803548674821611 0.804918450560652 0.801541794087666 0.79539373088685 0.812659276248726 0.821929153924567 0.819157747196738 0.841456422018349 0.845279051987768 0.858530835881753 0.880638379204893 0.920361875637105 0.919087665647299 0.930364424057085 0.928994648318043 0.93539755351682 0.940398827726809 0.942341997961264 0.940494393476045 0.940080275229358
14 0.851954492415403 0.853267211201867 0.858809801633606 0.873833138856476 0.873541423570595 0.878792298716453 0.881417736289382 0.881563593932322 0.867123687281214 0.83926487747958 0.847724620770128 0.847578763127188 0.852683780630105 0.85428821470245 0.854579929988331 0.859976662777129 0.858955659276546 0.831388564760793 0.834305717619603 0.835910151691949 0.823074679113186 0.822637106184364 0.832555425904317 0.834597432905484 0.837514585764294 0.841015169194866 0.841306884480747 0.843494749124854 0.8450991831972 0.845828471411902 0.78558926487748 0.79156942823804 0.757438739789965 0.806009334889148 0.775525087514586 0.748395565927655 0.752187864644107 0.760064177362894 0.778004667444574 0.787631271878646 0.788943990665111 0.792444574095683 0.799737456242707 0.805425904317386 0.81242707117853 0.817677946324387 0.824970828471412
15 0.701343952215032 0.722996515679442 0.676953708312593 0.75933300149328 0.772274763563962 0.731209556993529 0.700099552015928 0.705077152812344 0.709308113489298 0.699104031856645 0.709556993529119 0.689895470383275 0.689148830263813 0.692633150821304 0.702588352414136 0.708063713290194 0.715778994524639 0.717521154803385 0.71901443504231 0.717272274763564 0.708312593330015 0.710303633648581 0.713290194126431 0.715032354405177 0.718018914883026 0.723743155798905 0.726978596316575 0.729218516674963 0.73145843703335 0.732702837232454 0.751617720258835 0.751368840219014 0.763812842210055 0.779990044798407 0.79019412643106 0.792931806869089 0.786212045793927 0.800647088103534 0.863115978098556 0.883026381284221 0.887008461921354 0.892732702837232 0.893230462916874 0.899203583872573 0.899452463912394 0.90443006470881 0.903185664509706
16 0.747095800854916 0.752778476238371 0.748252451596681 0.749962283127986 0.772542117173749 0.785667588634649 0.789087251697259 0.797837566004526 0.80110636157908 0.796831782750817 0.800301734976113 0.81599195373397 0.821372894141313 0.818254966054815 0.791752577319588 0.797032939401559 0.796077445310536 0.805883832034197 0.81367865225044 0.822529544883078 0.823334171486045 0.827256726175509 0.835252703042494 0.840331908473724 0.832185064118682 0.832989690721649 0.796680915262761 0.797938144329897 0.79823987930601 0.799396530047775 0.837264269549912 0.830173497611265 0.835755594669349 0.887100829771184 0.911239627860196 0.921800352024139 0.935981895901433 0.941513703796832 0.947548403319085 0.964998742770933 0.96977621322605 0.974201659542369 0.975710334422932 0.976816696002011 0.979029419160171 0.979884334925823 0.980990696504903
17 0.668212739641311 0.684755720470006 0.70021645021645 0.707019171304886 0.730210265924552 0.734539270253556 0.738249845392703 0.746444032158318 0.740723562152134 0.730055658627087 0.74582560296846 0.748144712430427 0.738095238095238 0.741805813234385 0.741187384044527 0.743815708101422 0.733611626468769 0.735312306740878 0.736703772418058 0.740414347557205 0.744743351886209 0.747371675943104 0.749845392702536 0.756184291898578 0.759431045145331 0.764996907854051 0.767934446505875 0.771954236239951 0.771490414347557 0.776592455163884 0.791898577612863 0.770253555967842 0.764996907854051 0.77612863327149 0.785095856524428 0.787878787878788 0.79560915275201 0.810760667903525 0.818645640074211 0.824984539270254 0.835807050092764 0.839363017934446 0.844928880643166 0.849103277674706 0.852195423623995 0.857915893630179 0.865027829313544
18 0.814397773279352 0.81503036437247 0.832742914979757 0.833248987854251 0.820976720647773 0.808198380566802 0.793016194331984 0.809843117408907 0.821103238866397 0.814271255060729 0.822747975708502 0.831604251012146 0.841978744939271 0.861082995951417 0.858173076923077 0.860323886639676 0.868294534412955 0.865764170040486 0.869939271255061 0.891953441295547 0.894483805668016 0.896508097165992 0.898152834008097 0.898532388663968 0.900177125506073 0.899671052631579 0.902074898785425 0.901189271255061 0.902960526315789 0.905364372469636 0.917636639676113 0.894483805668016 0.898532388663968 0.898152834008097 0.919407894736842 0.922191295546559 0.925354251012146 0.928896761133603 0.929782388663968 0.950278340080972 0.949898785425101 0.952682186234818 0.948633603238866 0.947241902834008 0.951417004048583 0.9520495951417 0.952302631578947
19 0.658089721137007 0.661861780951098 0.687592617540078 0.697696349184966 0.737572410076788 0.743499932641789 0.768826619964974 0.769904351340428 0.775023575373838 0.787148053347703 0.734204499528493 0.755624410615654 0.757106291256904 0.753064798598949 0.69432843863667 0.70685706587633 0.700390677623602 0.715883066145763 0.728815842651219 0.719385693115991 0.723292469352014 0.732587902465311 0.731510171089856 0.727199245588037 0.731644887511788 0.73474336521622 0.742287484844403 0.741479186312812 0.745655395392698 0.749966320894517 0.734608648794288 0.761282500336791 0.780412232251111 0.767210022901792 0.768287754277246 0.766536440792133 0.786070321972248 0.799811397009295 0.763976828775428 0.755893843459518 0.760339485383268 0.771251515559747 0.895460056580897 0.909335848039876 0.912973191432036 0.915802236292604 0.920382594638286
20 0.879527879527879 0.882865282865283 0.879202279202279 0.870655270655271 0.867399267399267 0.877737077737078 0.884493284493284 0.885388685388685 0.890598290598291 0.892551892551893 0.901261701261701 0.8997964997965 0.899308099308099 0.896133496133496 0.9000407000407 0.897273097273097 0.898087098087098 0.907285307285307 0.901343101343101 0.907366707366707 0.905087505087505 0.907203907203907 0.906796906796907 0.901343101343101 0.897842897842898 0.899063899063899 0.907610907610908 0.920879120879121 0.925681725681726 0.906715506715507 0.90948310948311 0.923158323158323 0.931298331298331 0.961009361009361 0.964753764753765 0.971102971102971 0.97020757020757 0.973951973951974 0.974928774928775 0.976149776149776 0.973789173789174 0.974033374033374 0.975905575905576 0.976475376475376 0.984045584045584 0.984533984533985 0.985429385429385
21 0.679906542056075 0.688473520249221 0.630841121495327 0.652647975077882 0.669003115264797 0.672118380062305 0.714953271028037 0.717289719626168 0.723520249221184 0.729750778816199 0.730529595015576 0.737538940809969 0.738317757009346 0.743769470404984 0.745327102803738 0.744548286604361 0.744548286604361 0.746884735202492 0.747663551401869 0.75 0.750778816199377 0.753115264797508 0.755451713395639 0.757009345794392 0.758566978193146 0.764018691588785 0.769470404984424 0.770249221183801 0.771028037383177 0.774922118380062 0.790498442367601 0.804517133956386 0.820093457943925 0.837227414330218 0.845794392523365 0.85202492211838 0.858255451713396 0.867601246105919 0.876947040498442 0.891744548286604 0.900311526479751 0.906542056074766 0.911993769470405 0.919781931464174 0.917445482866044 0.927570093457944 0.930685358255452
22 0.833054545454545 0.827490909090909 0.829818181818182 0.827818181818182 0.827963636363636 0.833018181818182 0.809854545454545 0.803890909090909 0.800109090909091 0.7972 0.796727272727273 0.807090909090909 0.809236363636364 0.817054545454545 0.814218181818182 0.814436363636364 0.816545454545455 0.8176 0.816290909090909 0.816109090909091 0.814981818181818 0.816509090909091 0.816727272727273 0.819163636363636 0.818909090909091 0.819454545454545 0.821963636363636 0.8232 0.823054545454545 0.825927272727273 0.817781818181818 0.830545454545454 0.830981818181818 0.851381818181818 0.863163636363636 0.867163636363636 0.883927272727273 0.892727272727273 0.895890909090909 0.920545454545455 0.924290909090909 0.926909090909091 0.931890909090909 0.944727272727273 0.963490909090909 0.964145454545455 0.9668
23 0.856849315068493 0.856164383561644 0.881506849315069 0.836986301369863 0.937671232876712 0.942808219178082 0.952739726027397 0.911986301369863 0.914383561643836 0.91541095890411 0.91986301369863 0.901712328767123 0.905479452054795 0.906506849315069 0.899315068493151 0.900342465753425 0.902054794520548 0.902397260273973 0.910958904109589 0.911643835616438 0.911643835616438 0.911986301369863 0.910958904109589 0.913356164383562 0.915068493150685 0.91541095890411 0.918493150684932 0.918493150684932 0.920547945205479 0.921232876712329 0.932534246575343 0.94486301369863 0.952054794520548 0.961301369863014 0.968493150684931 0.971232876712329 0.976027397260274 0.957534246575342 0.956849315068493 0.961986301369863 0.965068493150685 0.968150684931507 0.963698630136986 0.964041095890411 0.965068493150685 0.966438356164384 0.969178082191781
24 0.917163136216534 0.917199911738747 0.915618564283613 0.912051338629009 0.912621359223301 0.909973521624007 0.896568843777582 0.930457487496322 0.9321675492792 0.930678140629597 0.935532509561636 0.94031332744925 0.941104001176817 0.939393939393939 0.938584877905266 0.938695204471903 0.938879082082966 0.94001912327155 0.93978008237717 0.937316122388938 0.942703736393057 0.943347308031774 0.940294939688144 0.941453368637835 0.941287878787879 0.941655634010003 0.941251103265666 0.941159164460135 0.941729185054428 0.942115328037658 0.952706678434834 0.95524418946749 0.957266843189173 0.955152250661959 0.956034863195057 0.957818476022359 0.961422477199176 0.966148131803472 0.969605030891439 0.97861503383348 0.982568402471315 0.983230361871139 0.984701382759635 0.985933362753751 0.987036628420124 0.988047955280965 0.989518976169462
25 0.963804491413474 0.966446499339498 0.96221928665786 0.968560105680317 0.971466314398943 0.981241743725231 0.987582562747688 0.987582562747688 0.982562747688243 0.979920739762219 0.981241743725231 0.980977542932629 0.980184940554822 0.980184940554822 0.980449141347424 0.977278731836196 0.977278731836196 0.974636723910172 0.975957727873184 0.982826948480845 0.983091149273448 0.973844121532365 0.975957727873184 0.976486129458388 0.976750330250991 0.977278731836196 0.978335535006605 0.985733157199472 0.985468956406869 0.985204755614267 0.98996036988111 0.989431968295905 0.992602377807133 0.992602377807133 1 1 1 1 1 1 1 1 1 1 1 1 1
26 0.923866855524079 0.924504249291785 0.920750708215297 0.923654390934844 0.930099150141643 0.929815864022663 0.927478753541076 0.931232294617564 0.931373937677054 0.931515580736544 0.930949008498584 0.936189801699717 0.941643059490085 0.942847025495751 0.943271954674221 0.947450424929178 0.947521246458924 0.947662889518414 0.948937677053824 0.949150141643059 0.94929178470255 0.94929178470255 0.94957507082153 0.954745042492918 0.953753541076487 0.953753541076487 0.956373937677054 0.95757790368272 0.959419263456091 0.959773371104816 0.95056657223796 0.947946175637394 0.95885269121813 0.971317280453258 0.972025495750708 0.970396600566572 0.971600566572238 0.973441926345609 0.975 0.97556657223796 0.97584985835694 0.978399433427762 0.984277620396601 0.985339943342776 0.988243626062323 0.990509915014164 0.991218130311615
27 0.783922171018945 0.788189110769756 0.789725209080048 0.804574159412869 0.80320873869261 0.807305000853388 0.819593787335723 0.819081754565625 0.828810377197474 0.837173579109063 0.846902201740911 0.866188769414576 0.871991807475678 0.87489332650623 0.875234681686295 0.884963304318143 0.889059566478921 0.890083632019116 0.890424987199181 0.895374637310121 0.900153609831029 0.900153609831029 0.899812254650964 0.901860385731354 0.919269499914661 0.919098822324629 0.919610855094726 0.926779313876088 0.932923707117255 0.937873357228196 0.94657791431985 0.883768561187916 0.881549752517494 0.870626386755419 0.863799283154122 0.871479774705581 0.902713773681516 0.915855948114013 0.913125106673494 0.90373783922171 0.890083632019116 0.888547533708824 0.8868407578085 0.884451271548046 0.895886670080218 0.920464243044888 0.923195084485407
28 0.879781420765027 0.877179287015353 0.884985688264377 0.885506115014312 0.890970595888629 0.884985688264377 0.85584179026802 0.877179287015353 0.834244080145719 0.842050481394744 0.852459016393443 0.82487639864689 0.812646370023419 0.818891491022639 0.852459016393443 0.856622430392922 0.859744990892532 0.866510538641686 0.868852459016393 0.89799635701275 0.900338277387458 0.903721051262035 0.905802758261775 0.916991933385376 0.918293000260213 0.919073640385116 0.919594067135051 0.965391621129326 0.965391621129326 0.971896955503513 0.977101223002862 0.983086130627114 0.987769971376529 0.989591465001301 0.991152745251106 0.994275305750716 0.994275305750716 0.994795732500651 0.995316159250585 0.997658079625293 0.998178506375228 1 1 1 1 1 1
29 0.900310040543763 0.904125924159313 0.913188647746244 0.906749344145004 0.884331027903649 0.881469115191987 0.880992129740043 0.852134509897448 0.855473408061054 0.835917004531362 0.846172191748152 0.84593369902218 0.822084426424994 0.830193179108037 0.834247555449559 0.840686859050799 0.844979728118292 0.848795611733842 0.886000476985452 0.887192940615311 0.891008824230861 0.893870736942523 0.900310040543763 0.900787025995707 0.904125924159313 0.906987836870975 0.913665633198187 0.917720009539709 0.921535893155259 0.922251371333174 0.929883138564274 0.932983544001908 0.922012878607202 0.978774147388505 0.97948962556642 0.983067016455998 0.984497972811829 0.986405914619604 0.985690436441689 0.98712139279752 0.987836870975435 0.990460290961126 0.991175769139041 0.991175769139041 0.991652754590985 0.992129740042929 0.992845218220844
30 0.90533015115354 0.913285600636436 0.782816229116945 0.781225139220366 0.828957836117741 0.840891010342084 0.776451869530629 0.805887032617343 0.813046937151949 0.817820206841687 0.837708830548926 0.804295942720764 0.836117740652347 0.933969769291965 0.933969769291965 0.934765314240255 0.934765314240255 0.922832140015911 0.926014319809069 0.92521877486078 0.931583134447096 0.9236276849642 0.919649960222753 0.921241050119332 0.922036595067621 0.928400954653938 0.929196499602227 0.932378679395386 0.930787589498807 0.933174224343675 0.949085123309467 0.954653937947494 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 0.813316993464052 0.817401960784314 0.839460784313726 0.848447712418301 0.853349673202614 0.85906862745098 0.877859477124183 0.821486928104575 0.837418300653595 0.841911764705882 0.84640522875817 0.849264705882353 0.852941176470588 0.857434640522876 0.857843137254902 0.861519607843137 0.861928104575163 0.86437908496732 0.86968954248366 0.825980392156863 0.815767973856209 0.816993464052288 0.815767973856209 0.81781045751634 0.819852941176471 0.819444444444444 0.821486928104575 0.823937908496732 0.827614379084967 0.754084967320261 0.768790849673203 0.79125816993464 0.76797385620915 0.770016339869281 0.968545751633987 0.970996732026144 0.973447712418301 0.975081699346405 0.97140522875817 0.975898692810457 0.977941176470588 0.979166666666667 0.980392156862745 0.982434640522876 0.985702614379085 0.989787581699346 0.989787581699346
32 0.828776041666667 0.825520833333333 0.824381510416667 0.842936197916667 0.853352864583333 0.857584635416667 0.835123697916667 0.860514322916667 0.854166666666667 0.840494791666667 0.831868489583333 0.83544921875 0.884928385416667 0.87548828125 0.884114583333333 0.880533854166667 0.884602864583333 0.884765625 0.888834635416667 0.870930989583333 0.87158203125 0.874348958333333 0.877115885416667 0.880208333333333 0.89013671875 0.892578125 0.892252604166667 0.898763020833333 0.903645833333333 0.903157552083333 0.939778645833333 0.946614583333333 0.961100260416667 0.970703125 0.966471354166667 0.965657552083333 0.959147135416667 0.963704427083333 0.967122395833333 0.98388671875 0.984537760416667 0.978352864583333 0.97802734375 0.978352864583333 0.97900390625 0.983235677083333 0.983561197916667
33 0.615567567567568 0.607495495495496 0.616936936936937 0.626810810810811 0.609801801801802 0.622342342342342 0.630342342342342 0.641153153153153 0.629477477477478 0.629621621621622 0.637045045045045 0.649585585585586 0.634162162162162 0.636828828828829 0.636972972972973 0.647351351351351 0.628324324324324 0.631855855855856 0.633081081081081 0.636612612612613 0.656144144144144 0.658594594594595 0.661045045045045 0.668540540540541 0.669981981981982 0.667243243243243 0.670198198198198 0.690234234234234 0.688576576576577 0.689441441441441 0.743783783783784 0.758198198198198 0.769369369369369 0.784648648648649 0.790990990990991 0.800288288288288 0.806918918918919 0.808 0.813189189189189 0.818666666666667 0.824 0.829405405405405 0.834666666666667 0.839279279279279 0.843747747747748 0.849801801801802 0.856216216216216
34 0.713553979511426 0.710401891252955 0.69779353821907 0.720646178092987 0.723798266351458 0.739558707643814 0.708431836091411 0.723404255319149 0.726162332545311 0.721040189125296 0.726950354609929 0.736012608353034 0.741528762805359 0.746256895193065 0.743104806934594 0.739164696611505 0.74113475177305 0.751379038613081 0.755713159968479 0.775019700551615 0.776595744680851 0.782505910165485 0.821513002364066 0.80929866036249 0.813632781717888 0.813632781717888 0.814814814814815 0.819542947202522 0.821513002364066 0.823483057525611 0.841213553979511 0.860126083530339 0.877462568951931 0.886130811662727 0.907013396375098 0.91371158392435 0.905437352245863 0.907801418439716 0.903861308116627 0.912135539795114 0.918833727344366 0.921985815602837 0.999605988967691 0.999605988967691 1 1 1
35 0.860397897897898 0.851088588588589 0.857019519519519 0.853528528528529 0.834421921921922 0.809947447447448 0.809947447447448 0.851463963963964 0.864001501501502 0.843806306306306 0.856268768768769 0.84466966966967 0.840728228228228 0.820683183183183 0.819294294294294 0.812387387387387 0.815315315315315 0.819894894894895 0.827552552552553 0.797184684684685 0.79740990990991 0.803078078078078 0.80015015015015 0.774812312312312 0.778228228228228 0.77987987987988 0.777177177177177 0.788513513513514 0.791103603603604 0.791103603603604 0.767417417417417 0.810285285285285 0.816216216216216 0.828603603603604 0.831869369369369 0.83734984984985 0.85975975975976 0.85990990990991 0.861186186186186 0.86204954954955 0.90457957957958 0.910097597597598 0.936974474474474 0.938738738738739 0.941554054054054 0.943205705705706 0.954992492492493
36 0.784037558685446 0.785602503912363 0.785602503912363 0.779342723004695 0.7981220657277 0.796557120500782 0.791862284820031 0.788732394366197 0.782472613458529 0.766823161189358 0.762128325508607 0.818466353677621 0.816901408450704 0.810641627543036 0.804381846635368 0.843505477308294 0.838810641627543 0.826291079812207 0.823161189358372 0.837245696400626 0.830985915492958 0.826291079812207 0.827856025039124 0.826291079812207 0.82472613458529 0.823161189358372 0.821596244131455 0.820031298904538 0.810641627543036 0.809076682316119 0.784037558685446 0.735524256651017 0.694835680751174 0.647887323943662 0.604068857589984 0.571205007824726 0.522691705790297 0.519561815336463 0.550860719874804 0.577464788732394 0.610328638497653 0.622848200312989 0.602503912363067 0.629107981220657 0.661971830985915 0.696400625978091 0.710485133020344
