"ids" "nef_1" "nef_2" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15" "nef_16" "nef_17" "nef_18" "nef_19" "nef_20" "nef_30" "nef_40" "nef_50" "nef_60" "nef_70" "nef_80" "nef_90" "nef_100" "nef_110" "nef_120" "nef_130" "nef_140" "nef_150" "nef_160" "nef_170" "nef_180" "nef_190" "nef_200"
11 0.63710303030303 0.653766666666666 0.663024242424242 0.663024242424242 0.670430303030303 0.670430303030303 0.688945454545455 0.696351515151515 0.701906060606061 0.69079696969697 0.724124242424243 0.74819393939394 0.722272727272727 0.727827272727273 0.69820303030303 0.727827272727273 0.74819393939394 0.75930303030303 0.729678787878788 0.735233333333333 0.787075757575758 0.820403030303031 0.825957575757576 0.911127272727273 0.901869696969697 0.927790909090909 0.929642424242424 0.929642424242424 0.93519696969697 0.959266666666666 0.955563636363636 0.957415151515151 0.957415151515151 0.975930303030303 0.964821212121212 0.972227272727272 0.968524242424242 0.970375757575757
12 0.763803454327145 0.770721344786182 0.822111388196176 0.811240417474831 0.83644130414704 0.826558603491272 0.831994088851944 0.857194975524153 0.829523413688002 0.875972106770112 0.854230165327422 0.864607001015979 0.903149533573474 0.88881961762261 0.9105615590653 0.884372402327514 0.895737508081648 0.914020504294819 0.916985314491549 0.897219913180013 0.937738985868662 0.943668606262122 0.942680336196546 0.944162741294911 0.948115821557218 0.950092361688372 0.954539576983468 0.953057171885102 0.956021982081832 0.963434007573658 0.961457467442505 0.962445737508081 0.964422277639235 0.969363627967119 0.971834303131061 0.985175949016348 0.985670084049136 0.985670084049136
13 0.53973478618421 0.53973478618421 0.573057154605263 0.573057154605263 0.570974506578947 0.611933251096491 0.602214226973684 0.611933251096491 0.601520010964912 0.611239035087719 0.610544819078947 0.616792763157895 0.632065515350877 0.627900219298246 0.624429139254386 0.625123355263158 0.637619243421052 0.616792763157895 0.642478755482456 0.639007675438596 0.653586211622807 0.654280427631579 0.644561403508772 0.645255619517544 0.667470531798246 0.660528371710526 0.673718475877193 0.677883771929825 0.661222587719298 0.677883771929825 0.674412691885965 0.668164747807017 0.691768092105263 0.691768092105263 0.673718475877193 0.705652412280702 0.689685444078947 0.681354851973684
14 0.583600770218229 0.594704749679076 0.597480744544288 0.608584724005135 0.614136713735559 0.622464698331194 0.619688703465982 0.614136713735558 0.625240693196406 0.6474486521181 0.644672657252888 0.661328626444159 0.636344672657253 0.650224646983312 0.675208600770218 0.661328626444159 0.636344672657253 0.653000641848524 0.641896662387676 0.669656611039794 0.672432605905006 0.694640564826701 0.669656611039795 0.655776636713736 0.664104621309371 0.686312580231065 0.666880616174583 0.666880616174583 0.644672657252888 0.658552631578947 0.669656611039795 0.650224646983312 0.650224646983312 0.683536585365854 0.658552631578947 0.711296534017972 0.702968549422337 0.686312580231065
15 0.542944550669216 0.533422562141492 0.527074569789675 0.533422562141492 0.542944550669216 0.539770554493308 0.542944550669216 0.539770554493308 0.542944550669216 0.549292543021033 0.552466539196941 0.542944550669216 0.561988527724665 0.561988527724666 0.577858508604207 0.584206500956023 0.577858508604207 0.558814531548757 0.565162523900574 0.568336520076482 0.590554493307839 0.584206500956023 0.631816443594646 0.663556405353728 0.679426386233269 0.657208413001912 0.707992351816443 0.704818355640535 0.746080305927342 0.742906309751434 0.723862332695985 0.758776290630975 0.790516252390057 0.780994263862333 0.771472275334608 0.815908221797323 0.834952198852772 0.796864244741874
16 0.638719125457639 0.658790285154437 0.640346516784407 0.642516371886763 0.665842314237096 0.627327386170268 0.662587531583561 0.66963956066622 0.657705357603259 0.68808332903625 0.686455937709483 0.666927241788274 0.658790285154437 0.670182024441809 0.668012169339452 0.691880575465374 0.683201155055948 0.679946372402413 0.678861444851235 0.704899706079513 0.696220285670087 0.732565358634559 0.741787242819574 0.756433764760481 0.749924199453411 0.771080286701387 0.765113185169907 0.797661011705254 0.790066518847007 0.786811736193472 0.819902026504409 0.815019852524107 0.830751302016192 0.848110142835044 0.839973186201207 0.845940287732687 0.858416954571237 0.860586809673594
17 0.577699443413729 0.597905211671446 0.577699443413729 0.593864058019902 0.597905211671446 0.593864058019902 0.599925788497217 0.601946365322989 0.610028672626076 0.610028672626076 0.597905211671446 0.610028672626076 0.614069826277619 0.61609040310339 0.605987518974532 0.618110979929162 0.62821386405802 0.61609040310339 0.620131556754934 0.624172710406477 0.650440209141508 0.660543093270366 0.666604823747681 0.690851745656941 0.686810592005398 0.717119244391972 0.692872322482712 0.692872322482712 0.704995783437342 0.72722212852083 0.725201551695058 0.749448473604318 0.753489627255861 0.741366166301231 0.759551357733176 0.75146905043009 0.775715972339349 0.775715972339349
18 0.632544378698225 0.632544378698225 0.639380762350351 0.635962570524288 0.646217146002477 0.656471721480666 0.675271776524013 0.659889913306729 0.666726296958855 0.668435392871886 0.673562680610981 0.699199119306454 0.670144488784918 0.688944543828265 0.682108160176139 0.685526352002201 0.695780927480391 0.700908215219485 0.685526352002202 0.712871886610706 0.719708270262832 0.741926517132242 0.752181092610431 0.789781202697124 0.78465391495803 0.803453970001376 0.800035778175313 0.827381312783817 0.834217696435943 0.849599559653227 0.859854135131416 0.817126737305628 0.870108710609605 0.856435943305353 0.841054080088069 0.846181367827164 0.885490573826889 0.892326957479015
19 0.487569464755776 0.506358584381398 0.540520620064346 0.526855805791167 0.555893536121673 0.547353027200936 0.608844691430243 0.567850248610705 0.607136589646095 0.55760163790582 0.607136589646095 0.569558350394852 0.593471775372916 0.588347470020474 0.680584966364434 0.634466218192454 0.634466218192454 0.668628253875402 0.677168762796139 0.673752559227844 0.731828019888856 0.86164375548406 0.822357414448669 0.824065516232817 0.858227551915765 0.86164375548406 0.844562737642585 0.858227551915765 0.888973384030418 0.836022228721849 0.894097689382861 0.931675928634104 0.849687042995028 0.916303012576777 0.912886809008482 0.926551623281661 0.938508335770693 0.936800233986546
20 0.751140235910878 0.753258191349934 0.749022280471822 0.749022280471822 0.757494102228047 0.768083879423329 0.755376146788991 0.762788990825688 0.758553079947575 0.758553079947575 0.755376146788991 0.763847968545216 0.77337876802097 0.767024901703801 0.768083879423329 0.782909567496724 0.776555701179554 0.776555701179554 0.775496723460026 0.772319790301442 0.779732634338139 0.800912188728702 0.790322411533421 0.779732634338139 0.779732634338139 0.791381389252949 0.794558322411533 0.8083250327654 0.800912188728702 0.817855832241153 0.822091743119266 0.823150720838794 0.814678899082569 0.86021494102228 0.842212319790301 0.84327129750983 0.844330275229358 0.867627785058977
21 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.822268041237113 0.814862542955326 0.822268041237113 0.814862542955326 0.822268041237113 0.822268041237113 0.8296735395189 0.822268041237113 0.8296735395189 0.814862542955326 0.822268041237113 0.8296735395189 0.822268041237113 0.822268041237113 0.814862542955326 0.851890034364261 0.8296735395189 0.844484536082474 0.8296735395189 0.837079037800687 0.837079037800687 0.837079037800687 0.859295532646048 0.874106529209622 0.851890034364261 0.851890034364261 0.881512027491409 0.881512027491409 0.896323024054983 0.881512027491409 0.90372852233677 0.888917525773196 0.874106529209622
22 0.724572781927491 0.72093277464019 0.720528329386045 0.716483876844598 0.712034979049007 0.715270541082164 0.70879941701585 0.707586081253416 0.702328292949536 0.705968300236838 0.697070504645655 0.710417198032428 0.704754964474403 0.695452723629076 0.713248314811441 0.693026052104209 0.698283840408089 0.691003825833485 0.698688285662234 0.692621606850064 0.700710511932957 0.688172709054473 0.67927491346329 0.710012752778284 0.700710511932957 0.705159409728548 0.712439424303152 0.719314993623611 0.735492803789397 0.729021679723083 0.736301694297686 0.74358170887229 0.759355073783932 0.754097285480051 0.758546183275642 0.764612862087812 0.774319548187284 0.793328475132082
23 0.684384905660377 0.666603773584905 0.688830188679245 0.702166037735849 0.706611320754717 0.679939622641509 0.706611320754717 0.733283018867924 0.706611320754717 0.702166037735849 0.679939622641509 0.777735849056604 0.74217358490566 0.733283018867925 0.715501886792453 0.755509433962264 0.7644 0.715501886792453 0.7644 0.751064150943396 0.715501886792453 0.755509433962264 0.817743396226415 0.777735849056604 0.857750943396227 0.888867924528302 0.857750943396226 0.915539622641509 0.888867924528302 0.919984905660378 0.906649056603774 0.937766037735849 0.946656603773585 0.968883018867924 0.97777358490566 0.955547169811321 0.995554716981132 0.968883018867925
24 0.756718173116368 0.767337617940653 0.761866994849355 0.766372213865719 0.76090159077442 0.765406809790783 0.780531473631432 0.773130042390264 0.771521035598705 0.774095446465199 0.776991658690004 0.780853274989744 0.764119604357537 0.77055563152377 0.770233830165459 0.774095446465199 0.778600665481562 0.785680295364419 0.782140480422991 0.775704453256757 0.786645699439354 0.788898308947536 0.796299740188705 0.803701171429874 0.805631979579744 0.812068006745977 0.814964218970783 0.82204384885364 0.828479876019874 0.829123478736497 0.832341492319614 0.837812115410912 0.849396964310133 0.848109758876886 0.847144354801951 0.856154792834678 0.861625415925977 0.865808833584029
25 0.915580174927113 0.937795918367347 0.942239067055393 0.98667055393586 0.977784256559767 0.991113702623907 0.995556851311953 0.98667055393586 0.98667055393586 1 1 0.995556851311953 1 1 0.991113702623907 1 1 0.991113702623907 1 0.995556851311953 0.991113702623907 1 0.991113702623907 1 1 1 0.995556851311953 1 1 1 1 1 1 1 1 1 1 1
26 0.833231240428791 0.83545482388974 0.843237366003063 0.837678407350689 0.848796324655437 0.855467075038285 0.845460949464013 0.841013782542113 0.848796324655437 0.855467075038285 0.855467075038285 0.858802450229709 0.858802450229709 0.855467075038285 0.853243491577335 0.852131699846861 0.862137825421133 0.866584992343032 0.867696784073507 0.861026033690659 0.868808575803982 0.865473200612558 0.857690658499234 0.871032159264931 0.87547932618683 0.893267993874426 0.874367534456355 0.889932618683001 0.892156202143951 0.903274119448698 0.887709035222052 0.893267993874425 0.895491577335375 0.904385911179173 0.904385911179173 0.923286370597243 0.922174578866769 0.927733537519142
27 0.533578947368421 0.549443609022556 0.55578947368421 0.612902255639098 0.590691729323308 0.606556390977444 0.63193984962406 0.622421052631579 0.670015037593985 0.647804511278195 0.676360902255639 0.717609022556391 0.647804511278196 0.742992481203007 0.717609022556391 0.701744360902256 0.746165413533835 0.701744360902256 0.717609022556391 0.70809022556391 0.752511278195489 0.800105263157894 0.822315789473684 0.841353383458647 0.86990977443609 0.892120300751879 0.898466165413534 0.914330827067669 0.89212030075188 0.92384962406015 0.933368421052631 0.917503759398496 0.936541353383459 0.942887218045113 0.942887218045113 0.930195488721804 0.933368421052632 0.949233082706767
28 0.752834467120181 0.750362811791383 0.747891156462585 0.752834467120181 0.752834467120181 0.752834467120181 0.755306122448979 0.752834467120181 0.755306122448979 0.755306122448979 0.762721088435374 0.750362811791383 0.760249433106576 0.762721088435374 0.752834467120181 0.765192743764172 0.765192743764172 0.775079365079365 0.757777777777777 0.76766439909297 0.775079365079365 0.765192743764172 0.797324263038548 0.807210884353741 0.807210884353741 0.829455782312925 0.829455782312925 0.839342403628118 0.856643990929705 0.854172335600907 0.869002267573696 0.881360544217687 0.883832199546485 0.866530612244898 0.903605442176871 0.903605442176871 0.920907029478458 0.915963718820862
29 0.688660550458715 0.714076015727392 0.720429882044561 0.720429882044561 0.758553079947575 0.742668414154652 0.749022280471822 0.764906946264744 0.771260812581913 0.793499344692005 0.768083879423329 0.803030144167759 0.790322411533421 0.809384010484928 0.806207077326343 0.79667627785059 0.82526867627785 0.812560943643512 0.79667627785059 0.79667627785059 0.812560943643513 0.809384010484928 0.83162254259502 0.863391874180865 0.853861074705111 0.809384010484927 0.86021494102228 0.876099606815203 0.879276539973788 0.911045871559633 0.933284403669725 0.933284403669725 0.904692005242464 0.923753604193971 0.936461336828309 0.93010747051114 0.949169069462648 0.904692005242464
30 0.814912280701755 0.814912280701755 0.814912280701755 0.807508771929825 0.814912280701755 0.814912280701755 0.814912280701755 0.822315789473684 0.814912280701755 0.814912280701755 0.807508771929825 0.814912280701755 0.814912280701755 0.807508771929825 0.800105263157895 0.814912280701755 0.814912280701755 0.814912280701755 0.822315789473684 0.814912280701755 0.822315789473685 0.822315789473684 0.822315789473684 0.807508771929825 0.829719298245614 0.837122807017544 0.829719298245614 0.822315789473684 0.866736842105263 0.814912280701755 0.844526315789474 0.859333333333334 0.800105263157895 0.829719298245614 0.814912280701755 0.844526315789474 0.888947368421053 0.925964912280702
31 0.459185888738128 0.459185888738128 0.466594301221167 0.474002713704206 0.488819538670285 0.466594301221167 0.496227951153324 0.481411126187246 0.496227951153324 0.474002713704206 0.474002713704206 0.503636363636364 0.474002713704206 0.459185888738128 0.503636363636364 0.481411126187246 0.466594301221167 0.496227951153324 0.459185888738128 0.496227951153324 0.525861601085482 0.607354138398915 0.607354138398915 0.725888738127544 0.725888738127544 0.733297150610584 0.748113975576662 0.792564450474898 0.807381275440977 0.733297150610583 0.77033921302578 0.799972862957937 0.807381275440977 0.822198100407056 0.792564450474898 0.733297150610583 0.851831750339213 0.822198100407056
32 0.674350282485876 0.69840395480226 0.681751412429378 0.700254237288135 0.700254237288135 0.702104519774011 0.726158192090395 0.713206214689265 0.728008474576271 0.728008474576271 0.722457627118644 0.720607344632768 0.722457627118644 0.731709039548022 0.731709039548022 0.72430790960452 0.752062146892655 0.776115819209039 0.772415254237288 0.75021186440678 0.776115819209039 0.761313559322034 0.794618644067796 0.877881355932203 0.798319209039548 0.85752824858757 0.829774011299435 0.861228813559322 0.877881355932203 0.851977401129943 0.885282485875706 0.892683615819209 0.901935028248587 0.890833333333333 0.900084745762712 0.888983050847458 0.913036723163842 0.911186440677966
33 0.593777777777778 0.608 0.606222222222222 0.603555555555555 0.609777777777778 0.608 0.616 0.608 0.604444444444444 0.608888888888889 0.601777777777778 0.606222222222222 0.617777777777778 0.616888888888889 0.618666666666666 0.614222222222222 0.608 0.603555555555555 0.607111111111111 0.617777777777778 0.613333333333333 0.624888888888889 0.637333333333333 0.651555555555555 0.663111111111111 0.669333333333333 0.666666666666666 0.662222222222222 0.663111111111111 0.691555555555555 0.707555555555555 0.712888888888889 0.727111111111111 0.729777777777778 0.755555555555556 0.724444444444444 0.76 0.784888888888889
34 0.592487046632124 0.588782383419689 0.622124352331606 0.68880829015544 0.685103626943005 0.673989637305699 0.703626943005181 0.718445595854922 0.722150259067358 0.722150259067357 0.711036269430052 0.755492227979275 0.736968911917099 0.744378238341969 0.744378238341969 0.740673575129533 0.75919689119171 0.748082901554404 0.770310880829015 0.762901554404145 0.781424870466321 0.833290155440415 0.829585492227979 0.862927461139896 0.877746113989637 0.903678756476684 0.881450777202072 0.940725388601036 0.948134715025907 0.959248704663212 0.948134715025907 0.977772020725389 0.962953367875648 0.970362694300518 0.951839378238342 0.985181347150259 0.962953367875648 0.970362694300518
35 0.73919612590799 0.737714285714286 0.739937046004842 0.735491525423729 0.731786924939467 0.736232445520581 0.730305084745763 0.728082324455206 0.730305084745763 0.753273607748184 0.751791767554479 0.750309927360775 0.741418886198547 0.754014527845036 0.771796610169492 0.73252784503632 0.720673123486683 0.7421598062954 0.73252784503632 0.742900726392252 0.766610169491525 0.762905569007264 0.769573849878935 0.760682808716707 0.770314769975787 0.75846004842615 0.746605326876513 0.799210653753027 0.785874092009685 0.785133171912833 0.802915254237288 0.792542372881356 0.77772397094431 0.811065375302663 0.817733656174334 0.828847457627118 0.839961259079903 0.814029055690073
36 0.444444444444445 0.444444444444445 0.444444444444445 0.444444444444445 0.444444444444445 0.444444444444445 0.488888888888889 0.444444444444445 0.444444444444445 0.444444444444445 0.444444444444445 0.444444444444445 0.444444444444445 0.444444444444445 0.466666666666667 0.466666666666667 0.444444444444445 0.444444444444445 0.444444444444445 0.444444444444445 0.466666666666667 0.533333333333333 0.444444444444445 0.488888888888889 0.488888888888889 0.466666666666667 0.6 0.511111111111111 0.555555555555556 0.511111111111111 0.622222222222222 0.555555555555556 0.555555555555556 0.555555555555556 0.688888888888889 0.6 0.6 0.511111111111111
37 0.888903924221921 0.888903924221921 0.893347767253045 0.888903924221921 0.888903924221921 0.888903924221921 0.893347767253045 0.888903924221921 0.897791610284168 0.871128552097429 0.893347767253045 0.884460081190798 0.893347767253045 0.888903924221921 0.875572395128552 0.902235453315291 0.888903924221921 0.906679296346414 0.893347767253044 0.888903924221921 0.884460081190798 0.866684709066306 0.853353179972936 0.893347767253045 0.871128552097429 0.853353179972936 0.853353179972936 0.866684709066306 0.884460081190798 0.897791610284168 0.888903924221921 0.893347767253045 0.871128552097429 0.884460081190798 0.884460081190798 0.871128552097429 0.91556698240866 0.893347767253045
38 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.733553719008265 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.733553719008265 0.722451790633609 0.722451790633609 0.722451790633609 0.766859504132232 0.733553719008265 0.733553719008265 0.733553719008265 0.755757575757576 0.789063360881543 0.766859504132232 0.777961432506887 0.800165289256199 0.811267217630854 0.82236914600551 0.789063360881543 0.800165289256199 0.844573002754821 0.811267217630854 0.855674931129477 0.844573002754821 0.855674931129477
39 0.588812615955473 0.599925788497217 0.605482374768089 0.622152133580705 0.605482374768089 0.666604823747681 0.644378478664193 0.666604823747681 0.733283858998145 0.694387755102041 0.722170686456401 0.749953617810761 0.711057513914657 0.783293135435993 0.783293135435993 0.788849721706865 0.772179962894249 0.811076066790353 0.816632653061225 0.811076066790353 0.849972170686457 0.855528756957329 0.861085343228201 0.855528756957329 0.872198515769944 0.855528756957329 0.861085343228201 0.877755102040816 0.872198515769944 0.866641929499072 0.88886827458256 0.88886827458256 0.894424860853432 0.88886827458256 0.88886827458256 0.88886827458256 0.905538033395176 0.899981447124305
40 0.777697841726619 0.777697841726619 0.786589928057554 0.795482014388489 0.793258992805755 0.808820143884892 0.799928057553957 0.797705035971223 0.824381294964029 0.828827338129496 0.844388489208633 0.848834532374101 0.83105035971223 0.85994964028777 0.85994964028777 0.842165467625899 0.873287769784173 0.879956834532374 0.864395683453237 0.873287769784173 0.90663309352518 0.922194244604317 0.895517985611511 0.939978417266187 0.948870503597122 0.975546762589928 0.966654676258993 0.98221582733813 0.993330935251799 0.979992805755396 0.995553956834532 1 0.997776978417266 1 1 1 1 1
41 0.585865041617123 0.594203329369798 0.59698275862069 0.605321046373365 0.608100475624257 0.605321046373365 0.6275564803805 0.638674197384067 0.64423305588585 0.64423305588585 0.6275564803805 0.641453626634958 0.655350772889417 0.691483353151011 0.666468489892984 0.672027348394768 0.666468489892984 0.691483353151011 0.688703923900119 0.688703923900119 0.708159928656361 0.710939357907253 0.708159928656361 0.72205707491082 0.730395362663496 0.713718787158145 0.730395362663496 0.733174791914388 0.72205707491082 0.741513079667063 0.72205707491082 0.747071938168847 0.747071938168847 0.73595422116528 0.749851367419738 0.744292508917955 0.749851367419738 0.75263079667063
42 0.818807189542484 0.817936070261438 0.814887152777778 0.815322712418301 0.805740400326798 0.808353758169935 0.803562602124183 0.803998161764706 0.807047079248366 0.80922487745098 0.812273794934641 0.794851409313726 0.795286968954249 0.800949244281046 0.80617595996732 0.798335886437909 0.792673611111111 0.80312704248366 0.809660437091503 0.810095996732026 0.816193831699346 0.820113868464052 0.80617595996732 0.836665134803922 0.82577614379085 0.830567299836601 0.855394199346405 0.835358455882353 0.851909722222222 0.860185355392157 0.86062091503268 0.858007557189543 0.864540951797386 0.870203227124183 0.877607741013072 0.871509906045752 0.867154309640523 0.877172181372549
43 0.561082371407083 0.598811680455185 0.60803440044472 0.630252771328603 0.613484189529446 0.659597789477126 0.666724436741768 0.647021353127759 0.662113076747 0.698584742160165 0.703615316699912 0.69648866943527 0.701519243975017 0.717868611229195 0.710741963964553 0.745955985742781 0.740506196658056 0.763562996631896 0.746794414832739 0.770689643896537 0.816803243844217 0.864174487426834 0.844890618357804 0.884296785585821 0.884296785585821 0.885973643765737 0.897711651025146 0.902323011019914 0.898130865570125 0.90777280010464 0.915737876459239 0.916995520094176 0.921187665543965 0.922445309178902 0.921606880088944 0.937117818253164 0.928733527353585 0.927475883718649
44 0.614814814814815 0.651851851851852 0.725925925925926 0.718518518518519 0.77037037037037 0.770370370370371 0.777777777777778 0.770370370370371 0.8 0.792592592592593 0.807407407407408 0.777777777777778 0.814814814814815 0.807407407407408 0.814814814814815 0.792592592592593 0.807407407407408 0.82962962962963 0.822222222222222 0.807407407407408 0.814814814814815 0.82962962962963 0.822222222222223 0.807407407407408 0.822222222222222 0.807407407407408 0.785185185185185 0.807407407407408 0.822222222222223 0.822222222222223 0.822222222222222 0.822222222222222 0.82962962962963 0.837037037037037 0.82962962962963 0.82962962962963 0.85925925925926 0.822222222222223
45 0.521197311300938 0.521798067497549 0.530208654250105 0.528406385660272 0.532010922839939 0.527805629463661 0.526604117070438 0.53261167903655 0.527805629463661 0.53261167903655 0.531410166643327 0.531410166643327 0.533813191429772 0.536816972412827 0.526003360873827 0.532010922839939 0.533212435233161 0.533212435233161 0.530208654250105 0.533813191429772 0.541022265789105 0.553037389721328 0.566254026046772 0.572261588012883 0.579470662372217 0.595691079680717 0.612512253185828 0.605303178826495 0.622725108528217 0.638344769640106 0.63474023246044 0.664177286094385 0.682800728189329 0.67258787284694 0.691211314941885 0.696618120711385 0.716443075199552 0.711637025626663
