"ids" "nef_1" "nef_2" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15" "nef_16" "nef_17" "nef_18" "nef_19" "nef_20" "nef_21" "nef_22" "nef_23" "nef_24" "nef_25" "nef_26" "nef_27" "nef_28" "nef_29" "nef_30" "nef_40" "nef_50" "nef_60" "nef_70" "nef_80" "nef_90" "nef_100" "nef_110" "nef_120" "nef_130" "nef_140" "nef_150" "nef_160" "nef_170" "nef_180" "nef_190" "nef_200"
37 0.888903924221922 0.888903924221922 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 1 0.888903924221922 0.888903924221922 0.888903924221922 1 1 1 1 1 1 1 1 1 1 1 1 1
38 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609
39 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.584027777777778 0.722685185185185 0.722685185185185 0.722685185185185 0.722685185185185 0.722685185185185 0.722685185185185 0.722685185185185 0.722685185185185 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593 0.861342592592593
40 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.778096947935368 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.833572710951526 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.889048473967684 0.944524236983842 0.944524236983842 0.944524236983842 0.944524236983842 0.944524236983842 0.944524236983842 0.944524236983842 0.944524236983842 1 1
41 0.652983966745843 0.652983966745843 0.652983966745843 0.652983966745843 0.583580760095012 0.583580760095012 0.652983966745843 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.583580760095012 0.652983966745843 0.652983966745843 0.652983966745843 0.652983966745843 0.652983966745843 0.652983966745843 0.652983966745843 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.652983966745843 0.652983966745843 0.652983966745843 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.722387173396675 0.791790380047506
42 0.793109170751634 0.803998161764706 0.782220179738562 0.782220179738562 0.782220179738562 0.782220179738562 0.782220179738562 0.760442197712418 0.695108251633987 0.716886233660131 0.716886233660131 0.695108251633987 0.695108251633987 0.695108251633987 0.716886233660131 0.716886233660131 0.716886233660131 0.705997242647059 0.705997242647059 0.705997242647059 0.705997242647059 0.705997242647059 0.705997242647059 0.705997242647059 0.705997242647059 0.695108251633987 0.716886233660131 0.716886233660131 0.716886233660131 0.716886233660131 0.782220179738562 0.749553206699346 0.77133118872549 0.814887152777778 0.814887152777778 0.814887152777778 0.901999080882353 0.901999080882353 0.891110089869281 0.901999080882353 0.912888071895425 0.934666053921569 0.934666053921569 0.934666053921569 0.934666053921569 0.94555504493464 0.956444035947712
43 0.559824727772146 0.559824727772146 0.570305091396619 0.570305091396619 0.570305091396619 0.570305091396619 0.549344364147673 0.549344364147673 0.549344364147673 0.549344364147673 0.559824727772146 0.559824727772146 0.559824727772146 0.570305091396619 0.570305091396619 0.570305091396619 0.570305091396619 0.570305091396619 0.570305091396619 0.61222654589451 0.61222654589451 0.61222654589451 0.61222654589451 0.61222654589451 0.61222654589451 0.61222654589451 0.61222654589451 0.61222654589451 0.61222654589451 0.61222654589451 0.61222654589451 0.622706909518982 0.706549818514764 0.664628364016873 0.664628364016873 0.7694320002616 0.800873091135018 0.790392727510546 0.790392727510546 0.811353454759491 0.832314182008437 0.832314182008437 0.832314182008437 0.758951636637128 0.853274909257382 0.874235636506328 0.916157091004218
44 0.62962962962963 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 1 1 1 1
45 0.520636915985753 0.520636915985753 0.520636915985753 0.520636915985753 0.550597108736644 0.535617012361198 0.535617012361198 0.535617012361198 0.535617012361198 0.535617012361198 0.535617012361198 0.535617012361198 0.550597108736644 0.550597108736644 0.550597108736644 0.550597108736644 0.565577205112089 0.565577205112089 0.565577205112089 0.565577205112089 0.565577205112089 0.565577205112089 0.565577205112089 0.565577205112089 0.565577205112089 0.565577205112089 0.565577205112089 0.565577205112089 0.580557301487534 0.580557301487534 0.580557301487534 0.565577205112089 0.595537397862979 0.595537397862979 0.610517494238424 0.610517494238424 0.65545778336476 0.68541797611565 0.68541797611565 0.68541797611565 0.68541797611565 0.68541797611565 0.700398072491096 0.715378168866541 0.760318457992877 0.760318457992877 0.760318457992877
46 0.795514511873351 0.802110817941952 0.802110817941952 0.782321899736148 0.802110817941952 0.802110817941952 0.782321899736148 0.782321899736148 0.782321899736148 0.782321899736148 0.782321899736148 0.782321899736148 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.788918205804749 0.782321899736148 0.788918205804749 0.788918205804749 0.788918205804749 0.802110817941952 0.821899736147757 0.815303430079156 0.815303430079156 0.828496042216359 0.848284960422164 0.868073878627968 0.881266490765171 0.894459102902375 0.901055408970976 0.907651715039578 0.927440633245383 0.934036939313984 0.934036939313984 0.940633245382586 0.947229551451187 0.953825857519789
47 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.682622462283479
49 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.444875776397516 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137 0.583656832298137
51 0.799479225631156 0.824544322427261 0.816189290161893 0.77441412883505 0.807834257896524 0.841254386957998 0.83289935469263 0.841254386957998 0.824544322427261 0.824544322427261 0.824544322427261 0.824544322427261 0.824544322427261 0.824544322427261 0.824544322427261 0.824544322427261 0.83289935469263 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.866319483754104 0.908094645080946 0.924804709611683 0.924804709611683 0.949869806407789 0.966579870938526 0.991644967734632 1 1 1 1 1 1 1 1 1 1
52 0.588716623600344 0.650409130060293 0.650409130060293 0.670973298880276 0.712101636520241 0.691537467700258 0.670973298880276 0.712101636520241 0.691537467700258 0.691537467700258 0.670973298880276 0.691537467700258 0.712101636520241 0.712101636520241 0.712101636520241 0.691537467700258 0.691537467700258 0.691537467700258 0.691537467700258 0.732665805340224 0.732665805340224 0.753229974160207 0.753229974160207 0.753229974160207 0.753229974160207 0.753229974160207 0.753229974160207 0.753229974160207 0.753229974160207 0.753229974160207 0.77379414298019 0.77379414298019 0.814922480620155 0.814922480620155 0.814922480620155 0.835486649440138 0.835486649440138 0.835486649440138 0.856050818260121 0.856050818260121 0.876614987080103 0.876614987080103 0.876614987080103 0.876614987080103 0.876614987080103 0.876614987080103 0.876614987080103
53 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.671844660194175 0.646601941747573 0.671844660194175 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.798058252427184 0.747572815533981 0.798058252427184 0.798058252427184 0.823300970873786 0.848543689320388 0.899029126213592 0.899029126213592 0.899029126213592 0.924271844660194 0.924271844660194 0.924271844660194 0.924271844660194 0.899029126213592 0.87378640776699 0.924271844660194 0.899029126213592 0.899029126213592
54 0.895041983206717 0.895041983206717 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.887544982007197 0.895041983206717 0.902538984406237 0.902538984406237 0.902538984406237 0.902538984406237 0.910035985605758 0.910035985605758 0.910035985605758 0.910035985605758 0.99250299880048 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
55 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.444550669216061 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.629700446144041 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202 0.81485022307202
56 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.72275641025641 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.81517094017094 0.90758547008547 0.90758547008547 0.90758547008547 0.90758547008547 0.90758547008547 0.90758547008547 0.90758547008547 1
57 0.660139241390551 0.643560667799846 0.643560667799846 0.693296388571961 0.626982094209142 0.626982094209142 0.651849954595199 0.643560667799846 0.651849954595199 0.643560667799846 0.651849954595199 0.660139241390551 0.668428528185904 0.718164248958018 0.72645353575337 0.751321396139428 0.718164248958018 0.718164248958018 0.718164248958018 0.718164248958018 0.718164248958018 0.718164248958018 0.718164248958018 0.718164248958018 0.72645353575337 0.72645353575337 0.751321396139428 0.751321396139428 0.776189256525485 0.751321396139428 0.751321396139428 0.75961068293478 0.776189256525485 0.809346403706894 0.817635690502247 0.859082124479009 0.859082124479009 0.875660698069714 0.883949984865066 0.883949984865066 0.892239271660419 0.900528558455771 0.900528558455771 0.908817845251124 0.908817845251124 0.917107132046476 0.941974992432533
58 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.444589308996089 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.682622462283479
59 0.513975849731664 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.583407871198569 0.722271914132379 0.791703935599284 0.791703935599284 0.791703935599284 0.791703935599284 0.86113595706619 0.86113595706619 0.86113595706619 0.86113595706619 0.86113595706619 0.86113595706619 0.86113595706619 0.86113595706619 0.86113595706619 0.86113595706619 0.930567978533095 0.930567978533095
60 0.858051355891529 0.858051355891529 0.836213102951764 0.836213102951764 0.825293976481881 0.825293976481881 0.825293976481881 0.825293976481881 0.825293976481881 0.825293976481881 0.825293976481881 0.868970482361411 0.934485241180706 0.934485241180706 0.934485241180706 0.945404367650588 0.945404367650588 0.945404367650588 0.945404367650588 0.945404367650588 0.95632349412047 0.95632349412047 0.95632349412047 0.95632349412047 0.95632349412047 0.95632349412047 0.95632349412047 0.95632349412047 0.95632349412047 0.934485241180706 0.978161747060235 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
