Molecule Name,PUBCHEM_CID,SMILES,rdkit_smiles,alquist..24.hours.10.uM.screen..1A.and.2B..1A..OD.,alquist..24.hours.10.uM.screen..1A.and.2B..2B..OD.,alquist..24.hours.1.uM.screen..1A.and.2B..1A..OD.,alquist..24.hours.1.uM.screen..1A.and.2B..2B..OD.,alquist..KBA01..1A...negative.control....,alquist..KBA01..2B...negative.control....,hoskins..AFUMSF3B1..OD600...negative.control....,hull..10h.Germination.FDA.4.plates..NanoLuc...negative.control....,hull..10h.Germination.FDA.4.plates..OD600...negative.control....,hull..12h.Yeast.9.30.16..OD600...negative.control....,hull..22h.Germination.10.6.16..OD600...inhibition....,hull..22h.Germination.10.6.16..OD600...negative.control....,hull..22h.Germination.9.30.16..OD600...inhibition....,hull..22h.Germination.9.30.16..OD600...negative.control....,hull..OD600.measurement..OD600,hull..Selleck.FDA..Nano.Glo..LUC.,hull..Selleck.FDA.for.yeast.construct..Nano.Glo..LUC.,hull..Copy.of.Selleck.FDA.1.for.06.2015.NanoLuc.OD..Nano.Glo..LUC.,hull..Copy.of.Selleck.FDA.1.for.06.2015.NanoLuc.OD..OD600,keck..AlphaScreen.KpnDnaG..Intensity..Counts.,keck..AlphaScreen.KpnPriA..Intensity..Counts.,keck..FDA.primary.screen..OD600...negative.control....,keck..FP.KpnDnaG..FP..mP.,keck..FP.KpnPriA..FP..mP.,keck..KpnPriA.Alphascreen...AV..Intensity...negative.control....,senes..Alpha.screen.raw..Alpha..Rlu.,xing..MTDH.SND1.for.FDA..RATIO
SMSSF-0113860,2723601,[H]N1C=NC2=C1C(=S)N=C(N)N2[H],Nc1nc(=S)c2[nH]cnc2[nH]1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113862,5329102,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113863,3081361,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113864,208908,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC=CC(F)=C2)C=C1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113866,65628,CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113867,6450551,CNC(=O)C1=C(SC2=CC3=C(C=C2)C(\C=C\C2=CC=CC=N2)=NN3)C=CC=C1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113868,42611257,CCCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C1F,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113871,71384,[H][C@](C)(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113872,216326,NC1=C2CN(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113874,3062316,CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=N1)N1CCN(CCO)CC1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0,0,0,0,,,0,0,,1,,1,,1,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113876,104741,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H],C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,0,0,0,0,,,0,0,,0,,1,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113880,135410875,NC1=NC2=C(C(CCC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN2)C(=O)N1,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113881,10113978,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC(=C(C)C=C2)S(N)(=O)=O)=N1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113883,3950,ClCCN(N=O)C(=O)NC1CCCCC1,O=NN(CCCl)C(=O)NC1CCCCC1,1,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113886,123631,COC1=CC2=C(C=C1OCCCN1CCOCC1)C(NC1=CC(Cl)=C(F)C=C1)=NC=N2,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113890,9854073,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113895,57469,CC(C)CN1C=NC2=C1C1=C(C=CC=C1)N=C2N,CC(C)Cn1cnc2c(N)nc3ccccc3c21,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113918,1174,[H]N1C=CC(=O)N([H])C1=O,O=c1cc[nH]c(=O)[nH]1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113937,9015,COC1=CC=C(O)C=C1,COc1ccc(O)cc1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0113967,288216,[H][C@@]1(CCCO1)N1C=C(F)C(=O)NC1=O,O=c1[nH]c(=O)n([C@H]2CCCO2)cc1F,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0114374,240767,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0142056,5155,CC1=CN(C2OC(CO)C=C2)C(=O)NC1=O,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0167743,6872,OC1=CC=CC=C1C(=O)NC1=CC=CC=C1,O=C(Nc1ccccc1)c1ccccc1O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0300769,1549517,NC(=S)NCC=C,C=CCNC(N)=S,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0308818,2741,OC(=O)C1=CC(=O)C2=CC=CC=C2O1,O=C(O)c1cc(=O)c2ccccc2o1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0331470,5281767,COC1=C(O)C=CC(\C=C\C(\O)=C\C(=O)\C=C\C2=CC(OC)=C(O)C=C2)=C1,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0368112,60605,C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C(F)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O,C[C@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0369725,50942,CN1C2=C(N(CC3OCCO3)C=N2)C(=O)N(C)C1=O,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0375258,667467,CN(C)CC\C=C1\C2=CC=CC=C2SC2=CC=C(Cl)C=C12,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0375691,60651,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN3N(C)COC1=C23)C(O)=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0379553,4619,CCN(CC)CCOCCOC(=O)C(CC)(CC)C1=CC=CC=C1,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0384820,1549120,C\C(\C=C1/SC(=S)N(CC(O)=O)C1=O)=C/C1=CC=CC=C1,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,0,0,0,0,,,0,0,,1,,1,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0388548,131411,CCOC(=O)C1=C(CSC2=CC=CC=C2)N(C)C2=CC(Br)=C(O)C(CN(C)C)=C12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,1,0,0
SMSSF-0390951,60063,NC1CCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0393740,6301,CC1=CC=C2C(Cl)=CC(Cl)=C(O)C2=N1,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,1,1,0,0,,,1,0,,0,,0,,0,,,,,1,0,1,0,0,0,0,0,0
SMSSF-0398476,2683,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,CCCCCCCCCCCCCCCC[n+]1ccccc1,1,1,0,0,,,0,1,,1,,1,,1,,,,,1,0,0,0,0,0,0,0,1
SMSSF-0399716,4121,CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0403055,5780,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0403112,130313,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
