"Assay" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15"
42 0.885526698323481 0.885526698323481 0.86917336951255 0.86917336951255 0.86917336951255 0.86917336951255 0.86917336951255 0.852820040701618 0.852820040701618 0.852820040701618 0.852820040701618 0.852820040701618 0.852820040701618
43 0.721993410214168 0.721993410214168 0.76832784184514 0.76832784184514 0.76832784184514 0.76832784184514 0.76832784184514 0.675658978583196 0.675658978583196 0.675658978583196 0.675658978583196 0.675658978583196 0.675658978583196
44 0.737827201171517 0.737827201171517 0.799514918542925 0.799514918542925 0.799514918542925 0.722405271828666 0.722405271828666 0.706983342485814 0.706983342485814 0.706983342485814 0.706983342485814 0.706983342485814 0.706983342485814
45 0.555775577557756 0.555775577557756 0.555775577557756 0.555775577557756 0.555775577557756 0.555775577557756 0.555775577557756 0.555775577557756 0.555775577557756 0.555775577557756 0.555775577557756 0.60019801980198 0.60019801980198
46 0.69402909678723 0.69402909678723 0.69402909678723 0.69402909678723 0.69402909678723 0.69402909678723 0.69402909678723 0.705361352461777 0.705361352461777 0.705361352461777 0.705361352461777 0.69402909678723 0.69402909678723
47 0.786395422759059 0.786395422759059 0.786395422759059 0.829116338207247 0.829116338207247 0.829116338207247 0.829116338207247 0.786395422759059 0.786395422759059 0.786395422759059 0.786395422759059 0.786395422759059 0.786395422759059
48 0.945962632878772 0.945962632878772 0.972981316439386 0.972981316439386 0.972981316439386 0.95496886073231 0.95496886073231 0.963975088585848 0.963975088585848 0.963975088585848 0.963975088585848 0.963975088585848 0.972981316439386
49 NA NA NA 0.477124183006536 0.477124183006536 0.477124183006536 0.477124183006536 0.493464052287582 0.493464052287582 0.493464052287582 0.493464052287582 0.477124183006536 0.477124183006536
50 0.583264119601329 0.583264119601329 0.583264119601329 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219
51 0.840036747124412 0.840036747124412 0.848455865696811 0.848455865696811 0.848455865696811 0.781102917117616 0.781102917117616 0.772683798545217 0.772683798545217 0.772683798545217 0.772683798545217 0.764264679972817 0.823198509979613
52 0.897165866501471 0.897165866501471 0.897165866501471 0.897165866501471 0.897165866501471 0.871457333126839 0.871457333126839 0.862887822001962 0.862887822001962 0.862887822001962 0.862887822001962 0.862887822001962 0.871457333126839
53 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563
54 0.58459595959596 0.58459595959596 0.58459595959596 0.593073593073593 0.593073593073593 0.686327561327561 0.686327561327561 0.677849927849928 0.677849927849928 0.677849927849928 0.677849927849928 0.677849927849928 0.677849927849928
55 0.886001386001386 0.886001386001386 0.886001386001386 0.886001386001386 0.886001386001386 0.871751559251559 0.857501732501732 0.857501732501732 0.857501732501732 0.857501732501732 0.857501732501732 0.886001386001386 0.886001386001386
56 0.669933631733292 0.669933631733292 0.669933631733292 0.669933631733292 0.669933631733292 0.72917631321706 0.72917631321706 0.754566033852961 0.754566033852961 0.754566033852961 0.754566033852961 0.754566033852961 0.754566033852961
57 NA NA 1 1 1 1 1 1 1 1 1 1 1
58 0.638705583756345 0.638705583756345 0.638705583756345 0.666497461928934 0.666497461928934 0.666497461928934 0.666497461928934 0.666497461928934 0.666497461928934 0.666497461928934 0.666497461928934 0.638705583756345 0.638705583756345
59 NA NA 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482
60 0.677200656096227 0.677200656096227 0.677200656096227 0.677200656096227 0.677200656096227 0.677200656096227 0.677200656096227 0.677200656096227 0.677200656096227 0.677200656096227 0.677200656096227 0.677200656096227 0.677200656096227
61 0.897890003459011 0.897890003459011 0.897890003459011 0.897890003459011 0.897890003459011 0.897890003459011 0.897890003459011 0.897890003459011 0.897890003459011 0.897890003459011 0.897890003459011 0.897890003459011 0.909235558630232
62 NA NA 0.640217716967942 0.640217716967942 0.672925197243583 0.672925197243583 0.672925197243583 0.542095276141017 0.542095276141017 0.542095276141017 0.542095276141017 0.574802756416658 0.574802756416658
63 0.854808845772701 0.854808845772701 0.863349501903719 0.863349501903719 0.863349501903719 0.871890158034736 0.871890158034736 0.871890158034736 0.871890158034736 0.871890158034736 0.871890158034736 0.871890158034736 0.871890158034736
64 0.859032736090529 0.859032736090529 0.876653644079213 0.876653644079213 0.876653644079213 0.876653644079213 0.859032736090529 0.885464098073555 0.885464098073555 0.885464098073555 0.885464098073555 0.885464098073555 0.894274552067897
65 0.717367168913561 0.717367168913561 0.725931800158604 0.725931800158604 0.725931800158604 0.734496431403648 0.734496431403648 0.768754956383822 0.768754956383822 0.768754956383822 0.768754956383822 0.768754956383822 0.768754956383822
66 0.7221269296741 0.7221269296741 0.7221269296741 0.7221269296741 0.7221269296741 0.7221269296741 0.7221269296741 0.7221269296741 0.7221269296741 0.7221269296741 0.7221269296741 0.7221269296741 0.7221269296741
67 0.786398722384882 0.786398722384882 0.786398722384882 0.786398722384882 0.786398722384882 0.786398722384882 0.786398722384882 0.786398722384882 0.786398722384882 0.786398722384882 0.786398722384882 0.700958211338834 0.700958211338834
68 0.740785673021375 0.740785673021375 0.740785673021375 0.740785673021375 0.740785673021375 0.740785673021375 0.740785673021375 0.814846909300982 0.814846909300982 0.814846909300982 0.814846909300982 0.814846909300982 0.814846909300982
69 0.8645126565762 0.8645126565762 0.8645126565762 0.8645126565762 0.8645126565762 0.916623173277662 0.916623173277662 0.916623173277662 0.916623173277662 0.916623173277662 0.916623173277662 0.916623173277662 0.916623173277662
70 0.741071428571429 0.741071428571429 0.741071428571429 0.741071428571429 0.741071428571429 0.741071428571429 0.787308673469388 0.824298469387755 0.824298469387755 0.824298469387755 0.824298469387755 0.79655612244898 0.79655612244898
71 1 1 1 1 1 1 1 1 1 1 1 1 1
72 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626
73 0.970988669590643 0.961318226120858 0.980659113060429 0.980659113060429 0.980659113060429 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214
74 0.948864369596077 0.948864369596077 0.979545747838431 0.979545747838431 0.979545747838431 0.979545747838431 0.979545747838431 0.979545747838431 0.979545747838431 0.979545747838431 0.979545747838431 0.979545747838431 0.979545747838431
75 0.90950097065205 0.90950097065205 0.92760077652164 0.92760077652164 0.92760077652164 0.900451067717255 0.900451067717255 0.900451067717255 0.900451067717255 0.900451067717255 0.900451067717255 0.900451067717255 0.89140116478246
76 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127
77 0.85599243609807 0.85599243609807 0.85599243609807 0.85599243609807 0.85599243609807 0.897137454355764 0.897137454355764 0.917709963484611 0.917709963484611 0.917709963484611 0.917709963484611 0.917709963484611 0.917709963484611
78 0.55547703180212 0.55547703180212 0.55547703180212 0.55547703180212 0.55547703180212 0.66660777385159 0.66660777385159 0.66660777385159 0.66660777385159 0.66660777385159 0.66660777385159 0.66660777385159 0.66660777385159
79 0.781995464852608 0.781995464852608 0.781995464852608 0.781995464852608 0.781995464852608 0.810430839002268 0.791473922902494 0.810430839002268 0.810430839002268 0.810430839002268 0.810430839002268 0.810430839002268 0.810430839002268
80 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106
81 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553
82 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453
83 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106
84 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.79155585106383 0.79155585106383 0.79155585106383 0.79155585106383 0.79155585106383 0.79155585106383
85 0.629432624113475 0.629432624113475 0.536790780141844 0.536790780141844 0.536790780141844 0.536790780141844 0.536790780141844 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.536790780141844 0.536790780141844
86 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106
87 0.666489361702128 0.666489361702128 0.666489361702128 0.666489361702128 0.666489361702128 0.666489361702128 0.666489361702128 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085
88 0.540353927986907 0.540353927986907 0.561732815057283 0.786211129296236 0.786211129296236 0.786211129296236 0.786211129296236 0.796900572831424 0.796900572831424 0.796900572831424 0.796900572831424 0.807590016366612 0.807590016366612
89 0.565425531914894 0.565425531914894 0.575531914893617 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.797872340425532 0.797872340425532 0.797872340425532 0.797872340425532 0.807978723404255 0.807978723404255
90 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738
91 0.76177811550152 0.76177811550152 0.788247213779129 0.788247213779129 0.788247213779129 0.788247213779129 0.76177811550152 0.788247213779129 0.788247213779129 0.788247213779129 0.788247213779129 0.76177811550152 0.76177811550152
92 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213
93 0.687333776595745 0.687333776595745 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.79155585106383 0.79155585106383 0.79155585106383 0.79155585106383 0.79155585106383 0.79155585106383
94 0.666489361702128 0.666489361702128 0.666489361702128 0.666489361702128 0.666489361702128 0.666489361702128 0.666489361702128 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085
95 0.629432624113475 0.629432624113475 0.629432624113475 0.629432624113475 0.629432624113475 0.629432624113475 0.629432624113475 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106
96 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016
97 0.787422999886626 0.787422999886626 0.787422999886626 0.799232833226257 0.799232833226257 0.799232833226257 0.799232833226257 0.787422999886626 0.787422999886626 0.787422999886626 0.787422999886626 0.834662333245153 0.834662333245153
98 0.444839857651246 0.444839857651246 0.444839857651246 0.444839857651246 0.444839857651246 0.444839857651246 0.444839857651246 0.814946619217082 0.814946619217082 0.814946619217082 0.814946619217082 0.814946619217082 0.814946619217082
99 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948
100 0.444642857142857 0.444642857142857 0.444642857142857 0.444642857142857 0.444642857142857 0.444642857142857 0.444642857142857 0.629761904761905 0.629761904761905 0.629761904761905 0.629761904761905 0.629761904761905 0.629761904761905
