"Assay" "nef_1" "nef_2" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15"
22 NA 0.750180505415162 0.750180505415162 0.750180505415162 0.750180505415162 0.750180505415162 0.750180505415162 0.750180505415162 0.750180505415162 0.750180505415162 0.750180505415162 0.750180505415162 0.750180505415162 0.750180505415162 0.875090252707581
23 NA 0.487179487179487 0.487179487179487 0.487179487179487 0.487179487179487 0.487179487179487 0.455128205128205 0.455128205128205 0.455128205128205 0.455128205128205 0.455128205128205 0.455128205128205 0.439102564102564 0.439102564102564 0.455128205128205
24 NA 0.687386569872958 0.687386569872958 0.687386569872958 0.705775595174549 0.889665848190456 0.908054873492046 0.908054873492046 0.908054873492046 0.889665848190456 0.889665848190456 0.889665848190456 0.889665848190456 0.889665848190456 0.889665848190456
25 NA 0.749909255898367 0.749909255898367 0.749909255898367 0.62486388384755 0.62486388384755 0.749909255898367 0.749909255898367 0.749909255898367 0.749909255898367 0.749909255898367 0.749909255898367 0.62486388384755 0.62486388384755 0.62486388384755
26 NA NA 0.917249386142842 0.917249386142842 0.908054873492046 0.944832924095228 0.926443898793637 0.926443898793637 0.926443898793637 0.926443898793637 0.926443898793637 0.926443898793637 0.935638411444433 0.935638411444433 0.935638411444433
27 NA 0.843636363636364 0.843636363636364 0.843636363636364 0.843636363636364 0.843636363636364 0.843636363636364 0.843636363636364 0.843636363636364 0.843636363636364 0.843636363636364 0.843636363636364 0.843636363636364 0.843636363636364 0.687272727272727
28 0.974471243042672 0.974471243042672 0.974471243042672 0.974471243042672 0.974471243042672 0.974471243042672 0.974471243042672 0.974471243042672 1 1 0.987235621521336 0.987235621521336 0.987235621521336 0.987235621521336 1
29 NA NA 0.807692307692308 0.807692307692308 0.855769230769231 0.807692307692308 0.807692307692308 0.807692307692308 0.807692307692308 0.855769230769231 0.855769230769231 0.855769230769231 0.855769230769231 0.807692307692308 0.807692307692308
30 0.983101931913632 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 0.969113191335413 0.969113191335413 0.969113191335413 0.969113191335413 0.969113191335413 0.969113191335413 0.969113191335413 0.984556595667707 0.984556595667707 0.984556595667707 0.984556595667707 0.984556595667707 0.984556595667707 0.984556595667707 0.984556595667707
32 NA 0.489010989010989 0.477655677655678 0.477655677655678 0.5003663003663 0.477655677655678 0.466300366300366 0.466300366300366 0.466300366300366 0.466300366300366 0.466300366300366 0.466300366300366 0.466300366300366 0.466300366300366 0.466300366300366
33 NA 0.791819291819292 0.791819291819292 0.791819291819292 0.791819291819292 0.687728937728938 0.687728937728938 0.687728937728938 0.687728937728938 0.687728937728938 0.687728937728938 0.687728937728938 0.583638583638584 0.687728937728938 0.583638583638584
34 NA 0.583638583638584 0.553898482469911 0.553898482469911 0.583638583638584 0.821559392987964 0.613378684807256 0.613378684807256 0.613378684807256 0.613378684807256 0.613378684807256 0.613378684807256 0.613378684807256 0.613378684807256 0.524158381301238
35 0.957402001668057 0.957402001668057 0.957402001668057 0.957402001668057 0.957402001668057 0.957402001668057 0.957402001668057 0.950302335279399 0.950302335279399 0.950302335279399 0.950302335279399 0.950302335279399 0.950302335279399 0.950302335279399 0.950302335279399
36 0.941176470588235 0.941176470588235 0.941176470588235 0.941176470588235 0.941176470588235 0.941176470588235 0.941176470588235 0.955882352941177 0.955882352941177 0.955882352941177 0.955882352941177 0.955882352941177 0.955882352941177 0.955882352941177 0.955882352941177
37 NA 0.687384898710865 0.652649887456517 0.652649887456517 0.687384898710865 0.895794966236955 0.687384898710865 0.687384898710865 0.687384898710865 0.687384898710865 0.687384898710865 0.687384898710865 0.687384898710865 0.687384898710865 0.617914876202169
38 NA 0.843634686346864 0.804543357933579 0.804543357933579 0.804543357933579 0.804543357933579 0.765452029520295 0.765452029520295 0.765452029520295 0.921817343173432 0.921817343173432 0.921817343173432 0.843634686346864 0.843634686346864 0.804543357933579
39 0.91841809722445 0.91841809722445 0.91841809722445 0.91841809722445 0.91841809722445 0.91841809722445 0.91841809722445 0.925216589122413 0.925216589122413 0.925216589122413 0.925216589122413 0.925216589122413 0.925216589122413 0.925216589122413 0.925216589122413
40 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.969284979735043 0.979523319823362
41 1 1 1 1 1 1 1 1 1 0.926497771012287 0.852995542024573 0.852995542024573 0.852995542024573 0.852995542024573 0.852995542024573
42 NA NA 0.908088235294118 0.908088235294118 0.926470588235294 0.871323529411765 0.944852941176471 0.944852941176471 0.944852941176471 0.944852941176471 0.944852941176471 0.944852941176471 0.926470588235294 0.944852941176471 0.926470588235294
43 NA NA 0.84375 0.84375 0.895833333333333 0.791666666666667 0.6875 0.6875 0.6875 0.6875 0.6875 0.6875 0.6875 0.635416666666667 0.583333333333333
44 NA 0.808956916099773 0.808956916099773 0.808956916099773 0.808956916099773 0.86105957534529 0.704751597608741 0.704751597608741 0.704751597608741 0.878427128427129 0.878427128427129 0.878427128427129 0.878427128427129 0.878427128427129 0.878427128427129
45 NA 0.699776951672862 0.674758364312268 0.674758364312268 0.674758364312268 0.749814126394052 0.749814126394052 0.749814126394052 0.749814126394052 0.674758364312268 0.674758364312268 0.674758364312268 0.699776951672862 0.724795539033457 0.674758364312268
46 NA 0.502181169865716 0.502181169865716 0.502181169865716 0.514945755253774 0.502181169865716 0.502181169865716 0.502181169865716 0.502181169865716 0.502181169865716 0.502181169865716 0.502181169865716 0.502181169865716 0.502181169865716 0.502181169865716
47 NA 0.975979410923649 0.975979410923649 0.975979410923649 0.975979410923649 0.951958821847298 0.903917643694595 0.903917643694595 0.903917643694595 0.975979410923649 0.975979410923649 0.975979410923649 0.951958821847298 0.927938232770946 0.927938232770946
48 0.913075864302486 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202 0.896777588859202
49 NA NA 0.448529411764706 0.448529411764706 0.466911764705882 0.430147058823529 0.430147058823529 0.430147058823529 0.430147058823529 0.430147058823529 0.430147058823529 0.430147058823529 0.430147058823529 0.430147058823529 0.430147058823529
50 NA NA 1 1 1 1 0.687383177570093 0.687383177570093 0.687383177570093 0.687383177570093 0.687383177570093 0.687383177570093 0.687383177570093 0.53107476635514 0.53107476635514
51 0.876598622725037 0.876598622725037 0.876598622725037 0.876598622725037 0.876598622725037 0.893052139695032 0.893052139695032 0.893052139695032 0.909505656665027 0.909505656665027 0.909505656665027 0.909505656665027 0.909505656665027 0.909505656665027 0.909505656665027
52 0.967520238706679 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001 0.97564017903001
53 NA 0.625141776937618 0.750094517958412 0.750094517958412 0.750094517958412 0.750094517958412 0.750094517958412 0.750094517958412 0.750094517958412 0.750094517958412 0.750094517958412 0.750094517958412 0.750094517958412 0.750094517958412 0.750094517958412
54 NA NA 0.687262357414449 0.687262357414449 0.705133079847909 0.794486692015209 0.794486692015209 0.794486692015209 0.794486692015209 0.794486692015209 0.794486692015209 0.794486692015209 0.776615969581749 0.758745247148289 0.767680608365019
55 NA 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502 0.9679243443502
56 NA 0.691794787017138 0.691794787017138 0.691794787017138 0.700859646222516 0.773378519865543 0.709924505427894 0.709924505427894 0.709924505427894 0.691794787017138 0.691794787017138 0.691794787017138 0.691794787017138 0.782443379070921 0.755248801454786
57 NA 1 1 1 1 1 1 1 1 1 1 1 0.843868821292776 0.843868821292776 0.843868821292776
58 NA NA 0.656511406844106 0.656511406844106 0.656511406844106 0.656511406844106 0.594058935361217 0.594058935361217 0.594058935361217 0.594058935361217 0.594058935361217 0.594058935361217 0.594058935361217 0.594058935361217 0.594058935361217
59 NA 0.375475285171103 0.375475285171103 0.375475285171103 0.583650190114068 0.375475285171103 0.375475285171103 0.375475285171103 0.375475285171103 0.375475285171103 0.375475285171103 0.375475285171103 0.375475285171103 0.375475285171103 0.375475285171103
60 NA 0.717849462365591 0.717849462365591 0.717849462365591 0.717849462365591 0.717849462365591 0.717849462365591 0.717849462365591 0.717849462365591 0.717849462365591 0.717849462365591 0.717849462365591 0.717849462365591 0.677542242703533 0.657388632872504
61 0.974499514091351 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675 0.987249757045675
62 NA 0.632352941176471 0.669117647058823 0.669117647058823 0.705882352941177 0.669117647058823 0.705882352941177 0.705882352941177 0.705882352941177 0.669117647058823 0.669117647058823 0.669117647058823 0.632352941176471 0.632352941176471 0.595588235294118
63 0.95777027027027 0.95777027027027 0.95777027027027 0.95777027027027 0.95777027027027 0.966216216216216 0.966216216216216 0.966216216216216 0.95777027027027 0.95777027027027 0.95777027027027 0.95777027027027 0.95777027027027 0.95777027027027 0.95777027027027
64 0.924669999308899 0.924669999308899 0.924669999308899 0.924669999308899 0.924669999308899 0.924669999308899 0.909603999170679 0.917136999239789 0.909603999170679 0.909603999170679 0.917136999239789 0.917136999239789 0.917136999239789 0.909603999170679 0.917136999239789
65 NA 0.886275886275886 0.895752895752896 0.895752895752896 0.895752895752896 0.876798876798877 0.876798876798877 0.876798876798877 0.876798876798877 0.895752895752896 0.895752895752896 0.895752895752896 0.905229905229905 0.886275886275886 0.886275886275886
66 NA NA 0.687258687258687 0.687258687258687 0.687258687258687 0.687258687258687 0.530888030888031 0.530888030888031 0.530888030888031 0.530888030888031 0.530888030888031 0.530888030888031 0.530888030888031 0.530888030888031 0.530888030888031
67 NA 0.71176294522598 0.71176294522598 0.71176294522598 0.71176294522598 0.71176294522598 0.615683926967974 0.615683926967974 0.615683926967974 0.615683926967974 0.615683926967974 0.615683926967974 0.663723436096977 0.615683926967974 0.759802454354984
68 NA NA 0.916699155295646 0.916699155295646 0.916699155295646 0.916699155295646 0.75009746588694 0.75009746588694 0.75009746588694 0.75009746588694 0.75009746588694 0.75009746588694 0.75009746588694 0.958349577647823 0.958349577647823
69 NA 0.83845739822547 0.833246346555324 0.833246346555324 0.833246346555324 0.848879501565762 0.854090553235908 0.854090553235908 0.854090553235908 0.833246346555324 0.833246346555324 0.833246346555324 0.843668449895616 0.854090553235908 0.854090553235908
70 NA 0.709368191721133 0.703050108932462 0.703050108932462 0.709368191721133 0.709368191721133 0.703050108932462 0.703050108932462 0.703050108932462 0.703050108932462 0.703050108932462 0.703050108932462 0.703050108932462 0.722004357298475 0.810457516339869
71 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1
72 NA NA 0.943204143597071 0.943204143597071 0.943204143597071 0.886408287194142 0.886408287194142 0.886408287194142 0.886408287194142 0.886408287194142 0.886408287194142 0.886408287194142 0.886408287194142 0.886408287194142 0.886408287194142
73 0.907786885245902 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557 0.897540983606557
74 0.86302093335894 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424 0.868094232123424
75 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188 0.959920093056188
76 NA 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983
77 NA NA 0.953722038870554 0.953722038870554 0.953722038870554 1 1 1 1 1 1 1 1 0.953722038870554 0.953722038870554
78 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1
79 NA 0.816322943520037 0.82244551206937 0.82244551206937 0.82244551206937 0.834690649168034 0.834690649168034 0.834690649168034 0.834690649168034 0.828568080618702 0.828568080618702 0.828568080618702 0.834690649168034 0.840813217717366 0.840813217717366
80 NA 0.687749003984064 0.687749003984064 0.843874501992032 1 1 1 1 1 1 1 1 1 1 1
81 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1
82 NA 0.598534433693796 0.598534433693796 0.598534433693796 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.509319863403529 0.509319863403529 0.464712578258395 0.464712578258395 0.464712578258395 0.509319863403529
83 NA 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064
84 NA 0.921937250996016 0.843874501992032 0.921937250996016 0.921937250996016 1 1 1 1 0.843874501992032 0.843874501992032 0.921937250996016 0.921937250996016 1 1
85 NA 0.791832669322709 0.791832669322709 0.895916334661355 0.895916334661355 0.687749003984064 0.791832669322709 0.791832669322709 0.791832669322709 0.791832669322709 0.791832669322709 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064
86 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1
87 NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1
88 NA 0.687749003984064 0.687749003984064 0.723777965062826 0.831864848299111 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032
89 NA 0.693426294820717 0.704780876494024 0.738844621513944 0.818326693227092 0.841035856573705 0.829681274900398 0.829681274900398 0.829681274900398 0.829681274900398 0.829681274900398 0.818326693227092 0.818326693227092 0.818326693227092 0.818326693227092
90 NA 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677
91 NA 0.732356289129197 0.791832669322709 0.762094479225953 0.762094479225953 0.821570859419465 0.851309049516221 0.851309049516221 0.851309049516221 0.851309049516221 0.851309049516221 0.851309049516221 0.851309049516221 0.851309049516221 0.851309049516221
92 NA 0.375498007968127 0.375498007968127 0.375498007968127 0.687749003984064 0.687749003984064 1 1 1 1 1 1 1 1 1
93 NA 0.843874501992032 0.843874501992032 0.843874501992032 0.765811752988048 0.765811752988048 0.80484312749004 0.80484312749004 0.80484312749004 0.80484312749004 0.80484312749004 0.765811752988048 0.765811752988048 0.921937250996016 0.843874501992032
94 NA 0.750199203187251 0.750199203187251 0.750199203187251 0.875099601593625 0.875099601593625 0.875099601593625 0.875099601593625 0.875099601593625 0.875099601593625 0.875099601593625 0.875099601593625 0.875099601593625 0.875099601593625 0.875099601593625
95 NA 0.687749003984064 0.687749003984064 0.687749003984064 0.791832669322709 0.791832669322709 0.791832669322709 0.791832669322709 0.791832669322709 0.791832669322709 0.791832669322709 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064
96 NA 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004
97 NA NA 0.906914893617021 0.906914893617021 0.920212765957447 0.920212765957447 0.920212765957447 0.920212765957447 0.920212765957447 0.920212765957447 0.920212765957447 0.920212765957447 0.920212765957447 0.920212765957447 0.920212765957447
98 NA 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665
99 NA 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.829682365826944 0.829682365826944 0.829682365826944 0.829682365826944
100 NA 0.791834002677376 0.583668005354752 0.791834002677376 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752
