"Assay" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15"
39 0.897912065850231 0.897912065850231 0.897912065850231 0.897912065850231 0.897912065850231 0.914926721541859 0.914926721541859 0.914926721541859 0.914926721541859 0.923434049387673 0.923434049387673 0.923434049387673 0.923434049387673
40 0.826872863334141 0.826872863334141 0.81776090877278 0.81776090877278 0.845096772456863 0.835984817895502 0.835984817895502 0.835984817895502 0.835984817895502 0.835984817895502 0.835984817895502 0.835984817895502 0.835984817895502
41 0.967298761609907 0.967298761609907 0.967298761609907 0.967298761609907 0.967298761609907 0.967298761609907 0.967298761609907 0.967298761609907 0.967298761609907 0.967298761609907 0.967298761609907 0.967298761609907 0.967298761609907
42 NA NA 0.852820040701618 0.836466711890687 0.787406725457893 0.787406725457893 0.787406725457893 0.787406725457893 0.787406725457893 0.803760054268825 0.836466711890687 0.836466711890687 0.836466711890687
43 0.721993410214168 0.721993410214168 0.721993410214168 0.721993410214168 0.675658978583196 0.721993410214168 0.721993410214168 0.721993410214168 0.721993410214168 0.721993410214168 0.721993410214168 0.721993410214168 0.721993410214168
44 0.691561413142962 0.753249130514369 0.753249130514369 0.768671059857221 0.753249130514369 0.706983342485814 0.706983342485814 0.706983342485814 0.706983342485814 0.629873695771554 0.629873695771554 0.629873695771554 0.629873695771554
45 0.577986798679868 0.577986798679868 0.577986798679868 0.577986798679868 0.577986798679868 0.577986798679868 0.577986798679868 0.577986798679868 0.577986798679868 0.577986798679868 0.577986798679868 0.577986798679868 0.577986798679868
46 NA 0.558042028692665 0.558042028692665 0.524045261669024 0.512713005994477 0.524045261669024 0.524045261669024 0.524045261669024 0.524045261669024 0.535377517343571 0.558042028692665 0.546709773018118 0.546709773018118
47 0.807755880483153 0.871837253655436 0.871837253655436 0.850476795931341 0.871837253655436 0.829116338207247 0.829116338207247 0.829116338207247 0.829116338207247 0.850476795931341 0.871837253655436 0.871837253655436 0.871837253655436
48 0.936956405025234 0.936956405025234 0.936956405025234 0.927950177171695 0.927950177171695 0.972981316439386 0.972981316439386 0.972981316439386 0.972981316439386 0.963975088585848 0.963975088585848 0.963975088585848 0.963975088585848
49 NA NA 0.477124183006536 0.477124183006536 0.477124183006536 0.477124183006536 0.477124183006536 0.477124183006536 0.477124183006536 0.477124183006536 0.477124183006536 0.477124183006536 0.477124183006536
50 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219 0.722176079734219
51 0.85687498426921 0.85687498426921 0.85687498426921 0.85687498426921 0.85687498426921 0.85687498426921 0.85687498426921 0.85687498426921 0.85687498426921 0.840036747124412 0.840036747124412 0.840036747124412 0.840036747124412
52 0.905735377626349 0.888596355376594 0.880026844251717 0.880026844251717 0.931443911000981 0.931443911000981 0.931443911000981 0.931443911000981 0.931443911000981 0.931443911000981 0.931443911000981 0.931443911000981 0.931443911000981
53 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563 0.66672268907563
54 0.576118326118326 0.576118326118326 0.576118326118326 0.58459595959596 0.567640692640693 0.593073593073593 0.593073593073593 0.593073593073593 0.593073593073593 0.677849927849928 0.677849927849928 0.677849927849928 0.677849927849928
55 NA 0.857501732501732 0.871751559251559 0.857501732501732 0.857501732501732 0.843251905751906 0.843251905751906 0.843251905751906 0.843251905751906 0.843251905751906 0.843251905751906 0.843251905751906 0.843251905751906
56 0.653007151309358 0.636080670885425 0.644543911097392 0.627617430673458 0.627617430673458 0.619154190461491 0.619154190461491 0.619154190461491 0.619154190461491 0.686860112157226 0.678396871945259 0.678396871945259 0.678396871945259
57 0.861040609137056 0.861040609137056 0.861040609137056 0.861040609137056 0.861040609137056 0.861040609137056 0.861040609137056 0.861040609137056 0.861040609137056 0.861040609137056 0.861040609137056 0.861040609137056 0.861040609137056
58 0.638705583756345 0.638705583756345 0.638705583756345 0.638705583756345 0.638705583756345 0.638705583756345 0.638705583756345 0.638705583756345 0.638705583756345 0.638705583756345 0.638705583756345 0.638705583756345 0.638705583756345
59 NA 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482 0.629441624365482
60 0.69513395297977 0.623400765445599 0.623400765445599 0.623400765445599 0.641334062329142 0.641334062329142 0.641334062329142 0.641334062329142 0.641334062329142 0.623400765445599 0.623400765445599 0.623400765445599 0.623400765445599
61 0.897890003459011 0.875198893116569 0.875198893116569 0.875198893116569 0.875198893116569 0.875198893116569 0.875198893116569 0.875198893116569 0.875198893116569 0.875198893116569 0.875198893116569 0.875198893116569 0.875198893116569
62 0.574802756416658 0.574802756416658 0.574802756416658 0.574802756416658 0.6075102366923 0.640217716967942 0.640217716967942 0.640217716967942 0.640217716967942 0.6075102366923 0.6075102366923 0.6075102366923 0.6075102366923
63 0.871890158034736 0.854808845772701 0.854808845772701 0.854808845772701 0.897512126427789 0.906052782558807 0.906052782558807 0.906052782558807 0.906052782558807 0.906052782558807 0.906052782558807 0.906052782558807 0.906052782558807
64 0.867843190084871 0.867843190084871 0.867843190084871 0.867843190084871 0.859032736090529 0.867843190084871 0.867843190084871 0.867843190084871 0.867843190084871 0.867843190084871 0.867843190084871 0.867843190084871 0.867843190084871
65 NA 0.665979381443299 0.665979381443299 0.674544012688343 0.674544012688343 0.725931800158604 0.725931800158604 0.725931800158604 0.725931800158604 0.760190325138779 0.760190325138779 0.760190325138779 0.760190325138779
66 0.583190394511149 0.583190394511149 0.583190394511149 0.583190394511149 0.583190394511149 0.583190394511149 0.583190394511149 0.583190394511149 0.583190394511149 0.583190394511149 0.583190394511149 0.583190394511149 0.583190394511149
67 0.743678466861858 0.743678466861858 0.829118977907905 0.829118977907905 0.786398722384882 0.743678466861858 0.743678466861858 0.743678466861858 0.743678466861858 0.743678466861858 0.743678466861858 0.743678466861858 0.743678466861858
68 NA NA NA 0.851877527440786 0.703755054881571 0.740785673021375 0.740785673021375 0.740785673021375 0.740785673021375 0.740785673021375 0.740785673021375 0.740785673021375 0.740785673021375
69 0.833246346555324 0.854090553235908 0.854090553235908 0.843668449895616 0.895778966597077 0.906201069937369 0.906201069937369 0.906201069937369 0.906201069937369 0.895778966597077 0.895778966597077 0.895778966597077 0.895778966597077
70 0.685586734693878 0.694834183673469 0.722576530612245 0.722576530612245 0.722576530612245 0.722576530612245 0.722576530612245 0.722576530612245 0.722576530612245 0.722576530612245 0.722576530612245 0.722576530612245 0.722576530612245
71 1 1 1 1 1 1 1 1 1 1 1 1 1
72 NA NA NA 0.898919262555626 0.898919262555626 0.949459631277813 0.949459631277813 0.949459631277813 0.949459631277813 0.898919262555626 0.898919262555626 0.898919262555626 0.898919262555626
73 0.951647782651072 0.951647782651072 0.951647782651072 0.961318226120858 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214 0.990329556530214
74 0.959091495676861 0.969318621757646 0.969318621757646 0.969318621757646 0.969318621757646 0.959091495676861 0.959091495676861 0.959091495676861 0.959091495676861 0.959091495676861 0.959091495676861 0.959091495676861 0.959091495676861
75 0.92760077652164 0.936650679456435 0.936650679456435 0.936650679456435 0.936650679456435 0.94570058239123 0.94570058239123 0.94570058239123 0.94570058239123 0.94570058239123 0.94570058239123 0.94570058239123 0.94570058239123
76 0.629694835680751 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127 0.444542253521127
77 NA NA NA 0.85599243609807 0.85599243609807 0.85599243609807 0.85599243609807 0.85599243609807 0.85599243609807 0.876564945226917 0.876564945226917 0.85599243609807 0.85599243609807
78 0.55547703180212 0.55547703180212 0.66660777385159 0.66660777385159 0.55547703180212 0.77773851590106 0.77773851590106 0.77773851590106 0.77773851590106 0.88886925795053 0.88886925795053 0.88886925795053 0.88886925795053
79 NA 0.810430839002268 0.810430839002268 0.791473922902494 0.810430839002268 0.800952380952381 0.800952380952381 0.800952380952381 0.800952380952381 0.800952380952381 0.800952380952381 0.800952380952381 0.800952380952381
80 0.58311170212766 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106
81 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553 0.861037234042553
82 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.563259878419453 0.523556231003039 0.523556231003039 0.563259878419453 0.563259878419453 0.563259878419453
83 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106
84 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.652593085106383 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106
85 0.629432624113475 0.536790780141844 0.536790780141844 0.536790780141844 0.536790780141844 0.536790780141844 0.536790780141844 0.536790780141844 0.536790780141844 0.536790780141844 0.536790780141844 0.536790780141844 0.629432624113475
86 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 1
87 0.777659574468085 0.666489361702128 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.888829787234043 1
88 0.561732815057283 0.572422258592471 0.593801145662848 0.604490589198036 0.604490589198036 0.668627250409165 0.668627250409165 0.668627250409165 0.679316693944354 0.722074468085106 0.732763911620295 0.754142798690671 0.754142798690671
89 0.58563829787234 0.605851063829787 0.615957446808511 0.626063829787234 0.605851063829787 0.676595744680851 0.676595744680851 0.676595744680851 0.696808510638298 0.737234042553191 0.747340425531915 0.747340425531915 0.747340425531915
90 0.768395390070922 0.768395390070922 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.814716312056738 0.861037234042553 0.861037234042553 0.907358156028369 0.907358156028369
91 0.682370820668693 0.629432624113475 0.629432624113475 0.629432624113475 0.602963525835866 0.629432624113475 0.629432624113475 0.629432624113475 0.655901722391084 0.655901722391084 0.655901722391084 0.655901722391084 0.629432624113475
92 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213 0.444148936170213
93 0.687333776595745 0.756815159574468 0.722074468085106 0.722074468085106 0.687333776595745 0.756815159574468 0.756815159574468 0.756815159574468 0.826296542553191 0.826296542553191 0.826296542553191 0.826296542553191 0.826296542553191
94 0.666489361702128 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085 0.777659574468085
95 0.629432624113475 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.722074468085106 0.629432624113475 0.629432624113475 0.629432624113475 0.629432624113475 0.629432624113475
96 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016 0.44404973357016
97 0.775613166546994 0.775613166546994 0.775613166546994 0.775613166546994 0.775613166546994 0.775613166546994 0.775613166546994 0.775613166546994 0.775613166546994 0.775613166546994 0.775613166546994 0.775613166546994 0.775613166546994
98 0.444839857651246 0.629893238434164 0.814946619217082 0.814946619217082 0.814946619217082 0.444839857651246 0.444839857651246 0.444839857651246 0.444839857651246 0.444839857651246 0.444839857651246 0.444839857651246 0.444839857651246
99 0.747564935064935 0.798051948051948 0.798051948051948 0.798051948051948 0.798051948051948 0.747564935064935 0.747564935064935 0.747564935064935 0.747564935064935 0.747564935064935 0.747564935064935 0.747564935064935 0.747564935064935
100 0.444642857142857 0.444642857142857 0.629761904761905 0.629761904761905 0.629761904761905 0.444642857142857 0.444642857142857 0.444642857142857 0.444642857142857 0.444642857142857 0.444642857142857 0.444642857142857 0.444642857142857
