"Assay" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15"
62 NA NA 0.614832429850552 0.614832429850552 0.647622725113654 0.647771611085596 0.647771611085596 0.51727885920994 0.51727885920994 0.51727885920994 0.51727885920994 0.549459258693366 0.549459258693366
63 0.846352691671123 0.846352691671123 0.854997556944878 0.854997556944878 0.854997556944878 0.863888967991197 0.863888967991197 0.864111862672338 0.864111862672338 0.864111862672338 0.864111862672338 0.864111862672338 0.864138147052829
64 0.847059135816319 0.847059135816319 0.864856228637775 0.864856228637775 0.864856228637775 0.864856228637775 0.847653206177359 0.87514525195163 0.87514525195163 0.87514525195163 0.87514525195163 0.87514525195163 0.884065212345869
65 0.714242663555552 0.714242663555552 0.722788416199135 0.722788416199135 0.722788416199135 0.731827734322703 0.731827734322703 0.765708013936965 0.765708013936965 0.765708013936965 0.765708013936965 0.766238092283465 0.766238092283465
66 0.629009788201184 0.629009788201184 0.636864454330933 0.634445035532338 0.634445035532338 0.632344913240794 0.633626330022791 0.633626330022791 0.633626330022791 0.633626330022791 0.633626330022791 0.633626330022791 0.633626330022791
67 0.747918402709677 0.747918402709677 0.7501889441363 0.749519976397605 0.749519976397605 0.749519976397605 0.749800395331246 0.749540248589713 0.749540248589713 0.749540248589713 0.749540248589713 0.665717617570036 0.665717617570036
68 0.727977439231923 0.727977439231923 0.728309183224326 0.728309183224326 0.728309183224326 0.728309183224326 0.728309183224326 0.79968318087264 0.79968318087264 0.79968318087264 0.79968318087264 0.798809258347635 0.798809258347635
69 0.85637779962827 0.85637779962827 0.85637779962827 0.85637779962827 0.85637779962827 0.909040949486021 0.909040949486021 0.908984927982074 0.908984927982074 0.908984927982074 0.908984927982074 0.908940459393542 0.908940459393542
70 0.73390119672466 0.73390119672466 0.734425180676736 0.734425180676736 0.734425180676736 0.734425180676736 0.781381760857583 0.818346293588162 0.818346293588162 0.818346293588162 0.818346293588162 0.791042453893644 0.791042453893644
71 0.596912678051989 0.596912678051989 0.62146002654336 0.615809415232359 0.615809415232359 0.618395538347071 0.610650572554449 0.608750863867195 0.608750863867195 0.608750863867195 0.608750863867195 0.608750863867195 0.608750863867195
72 0.868929355460242 0.868929355460242 0.868929355460242 0.869038407677972 0.869038407677972 0.868022285827679 0.868022285827679 0.868574333006926 0.868574333006926 0.868574333006926 0.868574333006926 0.868830566520447 0.868830566520447
73 0.957955360804085 0.947391774984136 0.966522310609137 0.966522310609137 0.966522310609137 0.976210837149138 0.976210837149138 0.976210837149138 0.976210837149138 0.976210837149138 0.976210837149138 0.97627603141949 0.976272840422937
74 0.932029004898908 0.932172481499469 0.962590731983968 0.962590731983968 0.962590731983968 0.962590731983968 0.962590731983968 0.962969582157414 0.962969582157414 0.962969582157414 0.962969582157414 0.962969582157414 0.962590731983968
75 0.90097262919739 0.90097262919739 0.919054076541332 0.919054076541332 0.919054076541332 0.892258242128064 0.892258242128064 0.892507999146966 0.892507999146966 0.892507999146966 0.892507999146966 0.892507999146966 0.8834030837706
76 0.322016993919075 0.322016993919075 0.327569474875095 0.327352621890189 0.327352621890189 0.325714521974447 0.325381779255377 0.326372672431538 0.326372672431538 0.326372672431538 0.326372672431538 0.326372672431538 0.326372672431538
77 0.850877810548225 0.850877810548225 0.850877810548225 0.850877810548225 0.850877810548225 0.893275310902629 0.893275310902629 0.91263117089421 0.91263117089421 0.91263117089421 0.91263117089421 0.91263117089421 0.91263117089421
78 0.474643984403438 0.474643984403438 0.478090070665742 0.477955483244706 0.477955483244706 0.583510055405526 0.583303542295054 0.583918529251124 0.583918529251124 0.583918529251124 0.583918529251124 0.583918529251124 0.583918529251124
79 0.77664499710563 0.77664499710563 0.77664499710563 0.77664499710563 0.77664499710563 0.805739606205314 0.786947787936665 0.804569776754972 0.804569776754972 0.804569776754972 0.804569776754972 0.804988189652969 0.804988189652969
80 0.364284082316507 0.364284082316507 0.371365852443925 0.371365852443925 0.371365852443925 0.371870015651122 0.370892189278439 0.638269315953858 0.638269315953858 0.638269315953858 0.638269315953858 0.638270260325376 0.638270260325376
81 0.630329196439265 0.630329196439265 0.637440056893779 0.637440056893779 0.637440056893779 0.637946291090621 0.636964448025994 0.772138597737913 0.772138597737913 0.772138597737913 0.772138597737913 0.772139545988699 0.772139545988699
82 0.538217181753795 0.538217181753795 0.540312594903236 0.540312594903236 0.540312594903236 0.540461770913587 0.540172443499349 0.540724330147474 0.540724330147474 0.540724330147474 0.540724330147474 0.540724609575987 0.540724609575987
83 0.545297169517374 0.545297169517374 0.558821930095064 0.558821930095064 0.558821930095064 0.559784780702572 0.557917328449937 0.56147945880304 0.56147945880304 0.56147945880304 0.56147945880304 0.561481262363231 0.561481262363231
84 0.812663785457314 0.812663785457314 0.816308799977807 0.816308799977807 0.816308799977807 0.81656829473376 0.816065003711484 0.753167669558944 0.753167669558944 0.753167669558944 0.753167669558944 0.753167669558944 0.753167669558944
85 0.569973707049095 0.569973707049095 0.48469366298103 0.48469366298103 0.48469366298103 0.485035778231276 0.484372244460044 0.395552328571975 0.395552328571975 0.395552328571975 0.395552328571975 0.485638563588992 0.485638563588992
86 0.292220588510719 0.292220588510719 0.305715427821716 0.305715427821716 0.305715427821716 0.306676148283581 0.304812827456162 0.561343445801373 0.561343445801373 0.561343445801373 0.561343445801373 0.561345245371489 0.561345245371489
87 0.594669423845428 0.594669423845428 0.600426292342313 0.600426292342313 0.600426292342313 0.600836133558927 0.600041245029782 0.709476637419718 0.709476637419718 0.709476637419718 0.709476637419718 0.709477405112335 0.709477405112335
88 0.533764682206737 0.533764682206737 0.555741318980802 0.781837379232401 0.781837379232401 0.781837379232401 0.781837379232401 0.792741219964105 0.792741219964105 0.792741219964105 0.792741219964105 0.80346979197487 0.80346979197487
89 0.55928165853772 0.55928165853772 0.569949824289739 0.773772250205959 0.773772250205959 0.773772250205959 0.773772250205959 0.794218243989921 0.794218243989921 0.794218243989921 0.794218243989921 0.804370484056315 0.804370484056315
90 0.784280329728061 0.784280329728061 0.786736602898226 0.786736602898226 0.786736602898226 0.786911469144509 0.786572315424311 0.78721924482204 0.78721924482204 0.78721924482204 0.78721924482204 0.787219572372127 0.787219572372127
91 0.745284462434144 0.745284462434144 0.773157274877361 0.773157274877361 0.773157274877361 0.773257765964008 0.746601607040898 0.773434636646235 0.773434636646235 0.773434636646235 0.773434636646235 0.746973568785422 0.746973568785422
92 0.292868367964288 0.292868367964288 0.306321135351159 0.306321135351159 0.306321135351159 0.307278860641504 0.305421348960135 0.308964517858892 0.308964517858892 0.308964517858892 0.308964517858892 0.308966311818613 0.308966311818613
93 0.665140140763762 0.665140140763762 0.701592529246885 0.701592529246885 0.701592529246885 0.701723952659467 0.701469056473121 0.771167943524765 0.771167943524765 0.771167943524765 0.771167943524765 0.771168189700063 0.771168189700063
94 0.594360574273802 0.594360574273802 0.600098661560272 0.600098661560272 0.600098661560272 0.600507165710713 0.599714870426269 0.70879324074205 0.70879324074205 0.70879324074205 0.70879324074205 0.708794005930146 0.708794005930146
95 0.570066384360402 0.570066384360402 0.574878299231853 0.574878299231853 0.574878299231853 0.575220867599747 0.574556455005191 0.666028718509073 0.666028718509073 0.666028718509073 0.666028718509073 0.666029360189793 0.666029360189793
96 0.169117394602275 0.169117394602275 0.193608064336301 0.193608064336301 0.193608064336301 0.195351596585632 0.191970009451381 0.19842032386 0.19842032386 0.19842032386 0.19842032386 0.198423589751232 0.198423589751232
97 0.782080315562725 0.782080315562725 0.782572341137922 0.794312988262728 0.794312988262728 0.794312988262728 0.794312988262728 0.782554561947556 0.782554561947556 0.782554561947556 0.782554561947556 0.830954864381679 0.830954864381679
98 0.340675086890719 0.340675086890719 0.349558151644207 0.349558151644207 0.349558151644207 0.350461017189231 0.350503962844477 0.700086032111014 0.700086032111014 0.700086032111014 0.700086032111014 0.700086032111014 0.700086032111014
99 0.765204683282673 0.765204683282673 0.767765321773726 0.767765321773726 0.767765321773726 0.768025582430492 0.768037961975266 0.768472913934827 0.768472913934827 0.768472913934827 0.768472913934827 0.768472913934827 0.768472913934827
100 0.340782799448691 0.340782799448691 0.349655710504437 0.349655710504437 0.349655710504437 0.350557544038089 0.350600440604736 0.525945261742757 0.525945261742757 0.525945261742757 0.525945261742757 0.525945261742757 0.525945261742757
