"Assay" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15"
67 0.807841963483987 0.807841963483987 0.807841963483987 0.85588147261299 0.85588147261299 0.85588147261299 0.85588147261299 0.807841963483987 0.807841963483987 0.807841963483987 0.807841963483987 0.807841963483987 0.807841963483987
68 1 1 0.958349577647823 1 1 1 1 1 1 1 1 1 1
69 0.744658468162839 0.744658468162839 0.744658468162839 0.775924778183716 0.775924778183716 0.781135829853862 0.781135829853862 0.781135829853862 0.786346881524008 0.786346881524008 0.786346881524008 0.869723708246346 0.869723708246346
70 0.722004357298475 0.722004357298475 0.722004357298475 0.740958605664488 0.740958605664488 0.740958605664488 0.854684095860566 0.848366013071895 0.848366013071895 0.848366013071895 0.848366013071895 0.810457516339869 0.810457516339869
71 1 1 1 1 1 1 1 1 1 1 1 1 1
72 0.943204143597071 0.943204143597071 0.943204143597071 0.943204143597071 0.943204143597071 0.943204143597071 0.943204143597071 0.943204143597071 0.943204143597071 0.943204143597071 0.943204143597071 0.886408287194142 0.886408287194142
73 0.897540983606557 0.897540983606557 0.897540983606557 0.907786885245902 0.907786885245902 0.887295081967213 0.887295081967213 0.887295081967213 0.887295081967213 0.887295081967213 0.887295081967213 0.871926229508197 0.871926229508197
74 0.847801037065489 0.847801037065489 0.847801037065489 0.86302093335894 0.86302093335894 0.86302093335894 0.86302093335894 0.86302093335894 0.86302093335894 0.86302093335894 0.86302093335894 0.86302093335894 0.86302093335894
75 0.943888130278663 0.943888130278663 0.943888130278663 0.951904111667425 0.951904111667425 0.943888130278663 0.943888130278663 0.943888130278663 0.951904111667425 0.951904111667425 0.951904111667425 0.951904111667425 0.951904111667425
76 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.583498349834983 0.791749174917492 0.791749174917492 0.791749174917492 0.791749174917492 0.583498349834983 0.583498349834983
77 0.953722038870554 0.953722038870554 0.953722038870554 0.930583058305831 0.930583058305831 0.930583058305831 0.930583058305831 0.976861019435277 0.976861019435277 0.976861019435277 0.976861019435277 0.976861019435277 0.976861019435277
78 0.749900596421471 0.749900596421471 0.874950298210736 1 1 1 1 1 1 1 1 1 1
79 0.797955237872041 0.797955237872041 0.797955237872041 0.82244551206937 0.82244551206937 0.828568080618702 0.82244551206937 0.834690649168034 0.834690649168034 0.834690649168034 0.834690649168034 0.840813217717366 0.840813217717366
80 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032
81 1 1 1 1 1 1 1 1 1 1 1 1 1
82 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663 0.553927148548663
83 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064
84 1 1 1 1 1 1 1 1 1 1 1 1 1
85 0.791832669322709 0.791832669322709 0.687749003984064 0.687749003984064 0.687749003984064 0.583665338645418 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064
86 1 1 1 1 1 1 1 1 1 1 1 1 1
87 1 1 1 1 1 1 1 1 1 1 1 1 1
88 0.651720042905302 0.651720042905302 0.651720042905302 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.831864848299111 0.831864848299111 0.831864848299111 0.831864848299111 0.831864848299111 0.831864848299111
89 0.659362549800797 0.659362549800797 0.659362549800797 0.829681274900398 0.829681274900398 0.829681274900398 0.829681274900398 0.841035856573705 0.841035856573705 0.841035856573705 0.841035856573705 0.841035856573705 0.841035856573705
90 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677 0.947958167330677
91 0.791832669322709 0.791832669322709 0.821570859419465 0.851309049516221 0.851309049516221 0.851309049516221 0.821570859419465 0.821570859419465 0.821570859419465 0.821570859419465 0.821570859419465 0.851309049516221 0.851309049516221
92 0.375498007968127 0.375498007968127 0.375498007968127 0.375498007968127 0.375498007968127 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064
93 0.80484312749004 0.80484312749004 0.80484312749004 0.80484312749004 0.80484312749004 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.843874501992032 0.882905876494024 0.882905876494024
94 0.750199203187251 0.750199203187251 0.750199203187251 0.750199203187251 0.750199203187251 0.750199203187251 0.750199203187251 0.750199203187251 0.750199203187251 0.750199203187251 0.750199203187251 0.875099601593625 0.875099601593625
95 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064 0.687749003984064
96 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004 0.375249500998004
97 0.827127659574468 0.827127659574468 0.827127659574468 0.840425531914894 0.840425531914894 0.840425531914894 0.840425531914894 0.840425531914894 0.840425531914894 0.840425531914894 0.840425531914894 0.920212765957447 0.920212765957447
98 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665 0.791583166332665
99 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592 0.772909821102592
100 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752 0.583668005354752
