"ids" "nef_1" "nef_2" "nef_3" "nef_4" "nef_5" "nef_6" "nef_7" "nef_8" "nef_9" "nef_10" "nef_11" "nef_12" "nef_13" "nef_14" "nef_15" "nef_16" "nef_17" "nef_18" "nef_19" "nef_20" "nef_30" "nef_40" "nef_50" "nef_60" "nef_70" "nef_80" "nef_90" "nef_100" "nef_110" "nef_120" "nef_130" "nef_140" "nef_150" "nef_160" "nef_170" "nef_180" "nef_190" "nef_200"
14 0.653000641848524 0.653000641848524 0.653000641848524 0.653000641848524 0.722400513478819 0.653000641848524 0.653000641848524 0.653000641848524 0.722400513478819 0.722400513478819 0.722400513478819 0.722400513478819 0.722400513478819 0.722400513478819 0.722400513478819 0.722400513478819 0.722400513478819 0.653000641848524 0.653000641848524 0.583600770218229 0.583600770218229 0.653000641848524 0.791800385109114 0.791800385109114 0.791800385109114 0.791800385109114 0.791800385109114 0.861200256739409 0.861200256739409 0.861200256739409 0.861200256739409 0.861200256739409 0.861200256739409 0.861200256739409 0.930600128369705 0.930600128369705 0.930600128369705 0.930600128369705
15 0.603250478011472 0.603250478011472 0.523900573613767 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.761950286806883 0.841300191204589 0.841300191204589 0.841300191204589 0.841300191204589
16 0.647398545867065 0.674521734646522 0.647398545867065 0.660960140256794 0.68808332903625 0.647398545867065 0.674521734646522 0.68808332903625 0.701644923425978 0.68808332903625 0.647398545867065 0.606713762697881 0.606713762697881 0.620275357087609 0.620275357087609 0.620275357087609 0.620275357087609 0.620275357087609 0.660960140256794 0.783014489764348 0.76945289537462 0.783014489764348 0.837260867323261 0.837260867323261 0.850822461712989 0.850822461712989 0.905068839271902 0.905068839271902 0.905068839271902 0.905068839271902 0.91863043366163 0.91863043366163 0.91863043366163 0.932192028051359 0.945753622441087 0.945753622441087 0.945753622441087 0.945753622441087
17 0.646399055489965 0.646399055489965 0.696913476134255 0.696913476134255 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.696913476134255 0.747427896778546 0.797942317422837 0.747427896778546 0.747427896778546 0.747427896778546 0.797942317422837 0.797942317422837 0.797942317422837 0.747427896778546 0.747427896778546 0.747427896778546 0.747427896778546 0.848456738067128 0.848456738067128 0.848456738067128 0.797942317422837 0.797942317422837
18 0.61545341956791 0.61545341956791 0.658180817393698 0.743635613045273 0.743635613045273 0.743635613045273 0.743635613045273 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.786363010871061 0.829090408696849 0.829090408696849 0.871817806522637 0.829090408696849 0.829090408696849 0.829090408696849 0.743635613045273 0.829090408696849 0.829090408696849 0.871817806522637 0.871817806522637 0.871817806522637 0.871817806522637 0.871817806522637 0.914545204348424 0.914545204348424 0.914545204348424 0.914545204348424 0.914545204348424 0.914545204348424 0.914545204348424
19 0.530272009359462 0.530272009359462 0.530272009359462 0.530272009359462 0.615677098566832 0.530272009359462 0.530272009359462 0.530272009359462 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.615677098566832 0.572974553963147 0.615677098566832 0.615677098566832 0.701082187774203 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315 0.957297455396315
20 0.788204456094364 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.814678899082569 0.867627785058978 0.867627785058978 0.894102228047182 0.894102228047182 0.814678899082569 0.894102228047182 0.841153342070773 0.841153342070773 0.867627785058978 0.867627785058978 0.867627785058978 0.867627785058978 0.867627785058978 0.867627785058978 0.867627785058978 0.894102228047182 0.894102228047182 0.894102228047182 0.894102228047182 0.894102228047182
21 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 0.814862542955326 1 1 1 1 1
22 0.737110584805976 0.737110584805976 0.726999453452359 0.716888322098743 0.69666605939151 0.69666605939151 0.706777190745127 0.706777190745127 0.706777190745127 0.716888322098743 0.69666605939151 0.69666605939151 0.69666605939151 0.69666605939151 0.69666605939151 0.706777190745127 0.706777190745127 0.716888322098743 0.716888322098743 0.716888322098743 0.706777190745127 0.716888322098743 0.716888322098743 0.747221716159592 0.747221716159592 0.767443978866825 0.797777372927674 0.80788850428129 0.80788850428129 0.817999635634906 0.817999635634906 0.828110766988523 0.828110766988523 0.828110766988523 0.828110766988523 0.828110766988523 0.838221898342139 0.848333029695755
23 0.666603773584906 0.555471698113208 0.666603773584906 0.666603773584906 0.888867924528302 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 0.710378777519486 0.790829117097406 0.798874151055199 0.806919185012991 0.798874151055199 0.782784083139614 0.782784083139614 0.774739049181822 0.798874151055199 0.798874151055199 0.798874151055199 0.798874151055199 0.774739049181822 0.742558913350654 0.742558913350654 0.742558913350654 0.742558913350654 0.742558913350654 0.806919185012991 0.806919185012991 0.814964218970783 0.847144354801951 0.847144354801951 0.871279456675327 0.879324490633119 0.895414558548703 0.911504626464287 0.919549660422079 0.935639728337664 0.943684762295456 0.951729796253248 0.967819864168832 0.967819864168832 0.975864898126624 0.975864898126624 0.983909932084416 0.983909932084416 0.991954966042208
25 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 0.861026033690659 0.861026033690659 0.861026033690659 0.83323124042879 0.83323124042879 0.861026033690659 0.805436447166922 0.805436447166922 0.777641653905054 0.83323124042879 0.805436447166922 0.888820826952527 0.888820826952527 0.83323124042879 0.861026033690659 0.861026033690659 0.861026033690659 0.861026033690659 0.861026033690659 0.861026033690659 0.888820826952527 0.83323124042879 0.861026033690659 0.916615620214395 0.916615620214395 0.888820826952527 0.861026033690659 0.916615620214395 0.916615620214395 0.944410413476263 0.944410413476263 0.944410413476263 0.944410413476263 0.944410413476263 0.972205206738132 0.972205206738132 0.972205206738132 0.972205206738132
27 0.682706766917293 0.682706766917293 0.76203007518797 0.682706766917293 0.920676691729323 0.920676691729323 1 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323 1 1 1 1 1 1 1 0.920676691729323 0.920676691729323 0.920676691729323 0.920676691729323
28 0.752834467120181 0.752834467120181 0.752834467120181 0.752834467120181 0.814625850340136 0.752834467120181 0.752834467120181 0.752834467120181 0.752834467120181 0.752834467120181 0.752834467120181 0.691043083900227 0.691043083900227 0.629251700680272 0.814625850340136 0.814625850340136 0.814625850340136 0.814625850340136 0.814625850340136 0.752834467120181 0.691043083900227 0.752834467120181 0.691043083900227 0.691043083900227 0.876417233560091 0.938208616780045 0.938208616780045 0.938208616780045 0.938208616780045 0.938208616780045 0.938208616780045 0.938208616780045 0.938208616780045 0.938208616780045 0.938208616780045 0.938208616780045 0.938208616780045 0.938208616780045
29 0.682306684141546 0.682306684141546 0.920576671035387 0.841153342070773 1 1 1 1 0.920576671035387 0.920576671035387 0.920576671035387 0.920576671035387 0.920576671035387 0.920576671035387 0.920576671035387 0.920576671035387 0.920576671035387 0.920576671035387 0.920576671035387 0.920576671035387 0.920576671035387 1 1 1 1 0.920576671035387 0.920576671035387 1 1 1 1 1 1 1 1 1 1 1
30 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.814912280701754 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.814912280701754 0.814912280701754 1 0.814912280701754 0.814912280701754 1 1 1 1 1 1 1 1 1 1 1 1
31 0.629579375848033 0.629579375848033 0.629579375848033 0.629579375848033 0.629579375848033 0.629579375848033 0.629579375848033 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 1 1 1 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016 0.814789687924016
32 0.722457627118644 0.676200564971751 0.676200564971751 0.676200564971751 0.676200564971751 0.676200564971751 0.861228813559322 0.537429378531073 0.537429378531073 0.537429378531073 0.629943502824859 0.629943502824859 0.629943502824859 0.629943502824859 0.629943502824859 0.629943502824859 0.676200564971751 0.676200564971751 0.676200564971751 0.722457627118644 0.768714689265537 0.768714689265537 0.814971751412429 0.814971751412429 0.768714689265537 0.953742937853107 0.861228813559322 0.861228813559322 0.861228813559322 0.861228813559322 0.907485875706215 0.907485875706215 1 1 1 1 1 1
33 0.6 0.6 0.622222222222222 0.577777777777778 0.577777777777778 0.577777777777778 0.577777777777778 0.577777777777778 0.577777777777778 0.6 0.644444444444444 0.622222222222222 0.644444444444444 0.644444444444444 0.644444444444444 0.644444444444444 0.644444444444444 0.644444444444444 0.644444444444444 0.644444444444444 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.688888888888889 0.711111111111111 0.711111111111111 0.733333333333333 0.733333333333333 0.733333333333333 0.733333333333333 0.733333333333333 0.733333333333333 0.733333333333333 0.755555555555556 0.777777777777778 0.777777777777778 0.777777777777778
34 0.722150259067358 0.722150259067358 0.722150259067358 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 0.814766839378238 1 1 1 1 1 1 1 1 1 1 1 1
35 0.592493946731235 0.573970944309927 0.573970944309927 0.573970944309927 0.573970944309927 0.573970944309927 0.573970944309927 0.573970944309927 0.573970944309927 0.592493946731235 0.611016949152542 0.611016949152542 0.666585956416465 0.685108958837772 0.685108958837772 0.685108958837772 0.685108958837772 0.666585956416465 0.666585956416465 0.666585956416465 0.648062953995157 0.666585956416465 0.666585956416465 0.740677966101695 0.740677966101695 0.722154963680387 0.70363196125908 0.685108958837772 0.70363196125908 0.70363196125908 0.70363196125908 0.70363196125908 0.70363196125908 0.722154963680387 0.722154963680387 0.722154963680387 0.722154963680387 0.722154963680387
36 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444 0.444444444444444
37 0.888903924221922 0.888903924221922 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.777807848443843 0.888903924221922 0.888903924221922 0.888903924221922 0.888903924221922 0.777807848443843 0.777807848443843 0.777807848443843 0.888903924221922 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
38 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609 0.722451790633609
39 0.8610853432282 0.8610853432282 0.8610853432282 0.722170686456401 0.722170686456401 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282 0.8610853432282
40 0.833273381294964 0.888848920863309 0.888848920863309 0.888848920863309 0.888848920863309 0.888848920863309 0.888848920863309 0.944424460431655 0.944424460431655 0.944424460431655 0.944424460431655 0.888848920863309 0.888848920863309 1 1 0.944424460431655 0.944424460431655 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
41 0.652571343638526 0.652571343638526 0.652571343638526 0.72205707491082 0.652571343638526 0.652571343638526 0.652571343638526 0.652571343638526 0.652571343638526 0.652571343638526 0.652571343638526 0.652571343638526 0.652571343638526 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.652571343638526 0.652571343638526 0.652571343638526 0.652571343638526 0.652571343638526 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082 0.72205707491082
42 0.814887152777778 0.803998161764706 0.803998161764706 0.803998161764706 0.803998161764706 0.803998161764706 0.847554125816994 0.847554125816994 0.814887152777778 0.814887152777778 0.847554125816994 0.803998161764706 0.847554125816994 0.847554125816994 0.858443116830065 0.847554125816994 0.814887152777778 0.814887152777778 0.814887152777778 0.814887152777778 0.847554125816994 0.836665134803922 0.869332107843137 0.880221098856209 0.880221098856209 0.880221098856209 0.891110089869281 0.901999080882353 0.901999080882353 0.934666053921569 0.94555504493464 0.94555504493464 0.94555504493464 0.94555504493464 0.94555504493464 0.956444035947712 0.94555504493464 0.94555504493464
43 0.580785455021092 0.591265818645564 0.61222654589451 0.821833818383964 0.811353454759491 0.811353454759491 0.821833818383964 0.832314182008437 0.842794545632909 0.842794545632909 0.863755272881855 0.863755272881855 0.863755272881855 0.863755272881855 0.853274909257382 0.853274909257382 0.853274909257382 0.853274909257382 0.863755272881855 0.863755272881855 0.874235636506328 0.8847160001308 0.8847160001308 0.895196363755273 0.905676727379746 0.905676727379746 0.937117818253164 0.937117818253164 0.937117818253164 0.926637454628691 0.937117818253164 0.937117818253164 0.937117818253164 0.937117818253164 0.937117818253164 0.947598181877636 0.947598181877636 0.947598181877636
44 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 1 1 1 1 1 1 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815 0.814814814814815
45 0.519395042711105 0.519395042711105 0.534413947626383 0.534413947626383 0.549432852541661 0.519395042711105 0.519395042711105 0.504376137795827 0.519395042711105 0.519395042711105 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.534413947626383 0.519395042711105 0.519395042711105 0.519395042711105 0.534413947626383 0.519395042711105 0.564451757456939 0.534413947626383 0.594489567287495 0.594489567287495 0.624527377118051 0.639546282033329 0.639546282033329 0.639546282033329 0.639546282033329 0.654565186948607 0.669584091863885 0.669584091863885 0.669584091863885 0.669584091863885 0.669584091863885 0.684602996779163 0.714640806609719 0.714640806609719
46 0.742744063324538 0.729551451187335 0.729551451187335 0.722955145118733 0.729551451187335 0.729551451187335 0.74934036939314 0.736147757255937 0.736147757255937 0.742744063324538 0.74934036939314 0.755936675461741 0.755936675461741 0.755936675461741 0.74934036939314 0.74934036939314 0.755936675461741 0.74934036939314 0.769129287598945 0.769129287598945 0.782321899736148 0.762532981530343 0.769129287598945 0.788918205804749 0.815303430079156 0.83509234828496 0.83509234828496 0.841688654353562 0.848284960422164 0.861477572559367 0.87467018469657 0.887862796833773 0.887862796833773 0.894459102902375 0.901055408970976 0.907651715039578 0.914248021108179 0.920844327176781
47 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.523933693425219 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.603278077854349 0.682622462283479 0.682622462283479 0.682622462283479 0.761966846712609 0.761966846712609 0.761966846712609 0.761966846712609 0.761966846712609 0.761966846712609 0.761966846712609 0.761966846712609 0.761966846712609 0.761966846712609 0.761966846712609 0.761966846712609
49 0.814912280701754 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.629824561403509 0.814912280701754 0.629824561403509 1 1 1 1 0.814912280701754 0.814912280701754 0.814912280701754 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.444012441679627 0.722006220839813 0.722006220839813 0.722006220839813 0.722006220839813 0.58300933125972 0.58300933125972 0.58300933125972 0.58300933125972 0.58300933125972 0.58300933125972 0.58300933125972 0.722006220839813 0.722006220839813 0.722006220839813 0.722006220839813 0.58300933125972 0.58300933125972 0.58300933125972 0.58300933125972
