"ids" "roc_1" "roc_2" "roc_3" "roc_4" "roc_5" "roc_6" "roc_7" "roc_8" "roc_9" "roc_10" "roc_11" "roc_12" "roc_13" "roc_14" "roc_15" "roc_16" "roc_17" "roc_18" "roc_19" "roc_20" "roc_30" "roc_40" "roc_50" "roc_60" "roc_70" "roc_80" "roc_90" "roc_100" "roc_110" "roc_120" "roc_130" "roc_140" "roc_150" "roc_160" "roc_170" "roc_180" "roc_190" "roc_200"
45 0.530060672917816 0.535369553226696 0.510479867622725 0.476006618863762 0.531784335355764 0.51861555432984 0.513168781025924 0.531508549365692 0.558811362382791 0.528612796469939 0.512065637065637 0.487589630446773 0.514271924986211 0.513720353006067 0.531439602868174 0.53688637617209 0.549296745725317 0.551571980143409 0.562810259238831 0.558811362382791 0.609624931053502 0.618243243243243 0.63030888030888 0.649751792608935 0.680777716492002 0.701254826254826 0.723179812465527 0.720490899062328 0.729902095973525 0.752688913403199 0.76630584666299 0.778095697738555 0.785059293987865 0.788541092112521 0.797917815774959 0.813223938223938 0.827633756205185 0.83411472697187
46 0.922063209819892 0.923927383274062 0.924070781232075 0.924214179190088 0.924945508775955 0.92576287713663 0.927641390386601 0.927282895491568 0.928157623035448 0.930408970976253 0.931527475048755 0.93179993116898 0.931771251577378 0.931828610760583 0.932846736262476 0.933807502581163 0.934825628083056 0.936030170930366 0.934481472983825 0.937535849489503 0.940776643340599 0.939270964781462 0.941264196397843 0.945035562693587 0.949050705517953 0.957181369737295 0.962343696225766 0.963849374784903 0.966143742113112 0.96830905127911 0.971298898703682 0.973256280830561 0.974539692554778 0.975930652747505 0.976676322129173 0.978146151198807 0.979759378226454 0.980734484340943
47 0.993006993006993 0.995337995337995 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.993006993006993 0.990675990675991 0.993006993006993 0.990675990675991 0.988344988344988 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 0.673203719357566 0.660524091293322 0.676415891800507 0.666948436179205 0.663398140321217 0.676415891800507 0.674725274725275 0.677937447168216 0.681825866441251 0.68486897717667 0.679628064243449 0.674556213017751 0.646830092983939 0.633981403212172 0.629923922231615 0.633474218089603 0.637024513947591 0.627218934911243 0.647844463229079 0.648858833474218 0.595604395604396 0.603212172442942 0.60676246830093 0.697548605240913 0.71715976331361 0.718850380388842 0.861876584953508 0.855621301775148 0.854099746407439 0.858157227387997 0.862214708368555 0.863060016906171 0.863060016906171 0.862890955198647 0.866272189349112 0.869991546914624 0.871851225697379 0.873710904480135
49 0.933969769291965 0.929196499602227 0.915672235481305 0.912490055688146 0.919649960222753 0.920445505171042 0.92442322991249 0.933174224343675 0.931583134447096 0.94351630867144 0.944311853619729 0.946698488464598 0.956245027844073 0.941129673826571 0.94272076372315 0.936356404136834 0.94272076372315 0.945902943516309 0.952267303102625 0.956245027844073 0.995226730310263 0.989657915672235 0.990453460620525 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 0.579113924050633 0.610759493670886 0.615682137834037 0.620604781997187 0.632911392405063 0.635372714486639 0.638185654008439 0.643108298171589 0.64803094233474 0.651195499296765 0.65225035161744 0.65295358649789 0.656821378340366 0.657172995780591 0.661040787623066 0.635724331926864 0.634317862165963 0.634669479606188 0.638537271448664 0.641701828410689 0.65365682137834 0.670182841068917 0.674753867791842 0.673347398030942 0.676863572433193 0.680731364275668 0.683895921237693 0.693037974683544 0.697960618846695 0.705344585091421 0.714486638537271 0.718706047819972 0.722925457102672 0.724331926863572 0.729254571026723 0.732067510548523 0.735935302390999 0.734880450070324
51 0.898589448828683 0.896141179394768 0.878456471757907 0.905375007767352 0.901870378425402 0.901982228298018 0.903933387186976 0.902031939352513 0.903349282296651 0.905201019076617 0.905275585658361 0.90470390853166 0.905250730131113 0.905412291058224 0.905548996458087 0.906555645311626 0.906878767165848 0.906891194929472 0.906829056111353 0.907549866401541 0.911675883924688 0.914385136394706 0.915435282420928 0.918846703535699 0.920157832598024 0.922525321568384 0.924339775057478 0.925110296402162 0.92712359410924 0.929720996706643 0.934219847138507 0.934940657428696 0.937016093953893 0.940098179332629 0.946026222581246 0.947318709998136 0.954967998508668 0.956384763561797
52 0.77722498618021 0.826172169455752 0.811699080355797 0.794411779486406 0.758530579426102 0.805216342529775 0.803356952610684 0.80290466857631 0.803105683702699 0.791245791245791 0.758128549173325 0.753856977737575 0.747726016382733 0.744962058394894 0.754661038243128 0.754007739082366 0.754560530679934 0.757927534046937 0.754510276898337 0.755364591185487 0.730388461731745 0.663249409518066 0.72380521634253 0.714307251620684 0.719433137343585 0.77637067189306 0.786170159304488 0.835016835016835 0.833509221568923 0.865520880446254 0.868083823307704 0.870646766169154 0.88476807879793 0.915875169606513 0.931252826775215 0.93235840997035 0.933916277199859 0.934569576360621
53 0.802479338842975 0.813801652892562 0.817107438016529 0.811322314049587 0.808925619834711 0.808760330578512 0.835619834710744 0.841652892561984 0.842066115702479 0.82595041322314 0.825454545454545 0.830165289256198 0.834297520661157 0.834132231404959 0.877438016528926 0.877603305785124 0.877685950413223 0.826859504132231 0.829090909090909 0.831322314049587 0.900826446280992 0.913057851239669 0.878925619834711 0.888347107438017 0.865867768595041 0.87504132231405 0.882066115702479 0.88099173553719 0.895289256198347 0.898429752066116 0.901404958677686 0.903553719008264 0.905371900826446 0.908925619834711 0.911735537190083 0.91297520661157 0.916198347107438 0.917685950413223
54 0.969313101205799 0.967029244972613 0.966942148760331 0.967164727969497 0.967571176960149 0.968258269301488 0.972661466700215 0.976174347262276 0.976290475545319 0.976425958542203 0.976580796252927 0.976638860394449 0.97666789246521 0.976842084889775 0.976880794317456 0.977045309385101 0.977132405597383 0.977219501809666 0.977229179166586 0.977238856523506 0.9777130470126 0.978080786575571 0.978738846846149 0.979861420248902 0.980616254088683 0.980896897439371 0.981090444577777 0.981951729343682 0.982793659395746 0.983509783807846 0.984129134650744 0.98538719105038 0.985474287262663 0.986054928677879 0.987487177502081 0.992635531383668 0.993187140728124 0.993612944432617
55 0.555940023068051 0.547866205305652 0.525951557093426 0.506920415224913 0.515570934256055 0.532295271049596 0.536332179930796 0.52479815455594 0.542099192618224 0.553056516724337 0.570934256055363 0.610149942329873 0.562283737024221 0.568627450980392 0.572087658592849 0.580161476355248 0.583044982698962 0.589388696655133 0.607843137254902 0.615340253748558 0.549019607843137 0.52479815455594 0.540369088811995 0.536332179930796 0.534025374855825 0.519031141868512 0.507497116493656 0.615916955017301 0.618800461361015 0.871395617070358 0.90080738177624 0.905420991926182 0.908304498269896 0.912918108419839 0.925028835063437 0.927335640138408 0.929065743944637 0.933679354094579
56 0.884665367121507 0.883365821962313 0.8862897985705 0.887914230019493 0.889863547758285 0.743664717348928 0.744964262508122 0.90448343079922 0.86582196231319 0.802469135802469 0.776478232618584 0.777777777777778 0.837556855100715 0.771929824561403 0.743339831059129 0.727095516569201 0.710201429499675 0.711825860948668 0.707927225471085 0.702079272254711 0.774204028589993 0.755360623781676 0.769980506822612 0.83398310591293 0.84762833008447 0.968486029889539 0.958414554905783 0.95679012345679 0.953216374269006 0.950942170240416 0.952566601689409 0.955490578297596 0.956465237166992 0.958089668615984 1 1 1 1
57 0.940738169617031 0.939303482587065 0.949461992363763 0.948443827374754 0.950156195765359 0.950156195765359 0.94867522850862 0.954807358556057 0.954807358556057 0.957260210575032 0.958718037718385 0.957630452389217 0.95760731227583 0.957584172162444 0.963137799375217 0.963137799375217 0.96325349994215 0.965035288672914 0.965035288672914 0.965498090940646 0.965845192641444 0.968298044660419 0.968876547495083 0.971630220988083 0.975309499016545 0.977345828994562 0.97910447761194 0.981140807589957 0.989424968182344 0.990119171583941 0.991114196459563 0.991299317366655 0.991345597593428 0.991877820201319 0.992062941108411 0.992710864283235 0.992872845076941 0.993613328705311
58 0.673203719357566 0.660524091293322 0.676415891800507 0.666948436179205 0.663398140321217 0.676415891800507 0.674725274725275 0.677937447168216 0.681825866441251 0.68486897717667 0.679628064243449 0.674556213017751 0.646830092983939 0.633981403212172 0.629923922231615 0.633474218089603 0.637024513947591 0.627218934911243 0.647844463229079 0.648858833474218 0.595604395604396 0.603212172442942 0.60676246830093 0.697548605240913 0.71715976331361 0.718850380388842 0.861876584953508 0.855621301775148 0.854099746407439 0.858157227387997 0.862214708368555 0.863060016906171 0.863060016906171 0.862890955198647 0.866272189349112 0.869991546914624 0.871851225697379 0.873710904480135
59 0.844616639477977 0.846655791190865 0.856239804241436 0.829730831973899 0.809747145187602 0.813213703099511 0.82952691680261 0.835644371941272 0.845432300163132 0.851141924959217 0.850530179445351 0.84910277324633 0.849714518760196 0.849510603588907 0.849306688417618 0.849510603588907 0.84910277324633 0.848491027732463 0.850938009787928 0.856851549755302 0.845636215334421 0.888254486133768 0.744902120717781 0.747145187601958 0.740823817292007 0.753874388254486 0.738988580750408 0.774877650897227 0.793026101141925 0.870921696574225 0.872960848287113 0.889070146818923 0.944942903752039 0.941476345840131 0.930057096247961 0.909869494290375 0.911704730831974 0.913539967373573
60 0.961929792604543 0.955528377006948 0.95172916287179 0.94363631632361 0.945353769288818 0.945431835332691 0.945015483098701 0.887741028910458 0.887532852793463 0.86114652996435 0.977360847276796 0.97762106742304 0.978089463686279 0.978089463686279 0.978089463686279 0.977881287569284 0.977907309583908 0.978427749876395 0.978661948008015 0.978505815920269 0.979806916651487 0.980587577090218 0.982044809909183 0.982643316245544 0.983567097764709 0.983723229852455 0.984087538057196 0.985050352598298 0.985570792890786 0.985987145124776 0.986377475344141 0.995823466652788 0.995849488667413 0.995901532696661 0.999297405605142 0.999297405605142 0.9994665487002 0.999609669780634
